Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Settlement_date,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Currency_pair,Base_currency,Quote_currency,Exchange_rate,Base_amount,Quote_amount,Base_amount_usd,Buy_sell,Fees_commission,Execution_venue,Trade_status,Trade_capture_stp,Settlement_stp,Settlement_status,Settlement_type,Legal_entity
FXS4270,FXGO,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,06-Dec-2025,CUST004270,Atharv Ravi Brokers Ltd,Broker,Sara Manning Banking Ltd,FixedIncome-HK,Forex,Forex-Spot,VEF/INR,VEF,INR,6.406,81628437.05,522913021.55,6530274.96,Buy,816284.37,Reutuers,New,N,Y,N,Physical,BKUS
FXS4271,Bacardi,25-Apr-2024,25-Apr-2024,25-Apr-2024,Y,27-Apr-2024,CUST004271,Lajita Chana Mutual Fund,OTC,Kathleen Paul Finance Company,Equity-HK,Forex,Forex-Spot,ZAR/AUD,ZAR,AUD,0.0933,117759640.97,10992504.32,6594539.89,Buy,1177596.41,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4272,Bacardi,11-Mar-2025,11-Mar-2025,11-Mar-2025,Y,13-Mar-2025,CUST004272,Allison Ayala Finance Company,Broker,Omaja Sibal Non-Banking Fin Co,Credit-HK,Forex,Forex-Spot,CNY/DKK,CNY,DKK,0.9004,45951909.41,41374336.78,6433267.32,Sell,229759.55,EBS,New,Y,Y,Y,Physical,BKUS
FXS4273,Bacardi,24-Oct-2023,24-Oct-2023,24-Oct-2023,Y,26-Oct-2023,CUST004273,Joseph Green Banking Ltd,Broker,Linda Johnson Non-Banking Fin Co,Credit-HK,Forex,Forex-Spot,EGP/DKK,EGP,DKK,0.1457,153038649.73,22302211.03,3213811.64,Buy,765193.25,EBS,New,Y,Y,Y,Physical,BKUS
FXS4274,Kondorplus,19-Dec-2023,19-Dec-2023,19-Dec-2023,Y,21-Dec-2023,CUST004274,Joshua Mata Mutual Fund,Broker,Albert Hall Banking Ltd,FixedIncome-NY,Forex,Forex-Spot,SGD/CNY,SGD,CNY,6.1913,833932.95,5163152.32,650467.7,Sell,4169.66,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS4275,FXGO,16-Feb-2023,16-Feb-2023,16-Feb-2023,Y,18-Feb-2023,CUST004275,Mr Ricky Hawkins Banking Ltd,Broker,Mrs. Makayla Hatfield Brokers Ltd,Forex-NY,Forex,Forex-Spot,EGP/JPY,EGP,JPY,3.4736,306421382.9,1064372185.76,6434849.04,Sell,3064213.83,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4276,Kondorplus,28-Nov-2023,28-Nov-2023,28-Nov-2023,Y,30-Nov-2023,CUST004276,Urvi Roy Pvt Ltd Company,OTC,Samaksh Verma Brokers Ltd,Credit-LON,Forex,Forex-Spot,ZAR/INR,ZAR,INR,4.7763,50207997.38,239810523.16,2811647.85,Sell,502079.97,EBS,Amended,Y,Y,Y,Physical,BKUS
FXS4277,FXGO,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Nov-2025,CUST004277,Patricia Williamson Banking Ltd,Broker,James Williams Non-Banking Fin Co,Credit-LON,Forex,Forex-Spot,EGP/EUR,EGP,EUR,0.0208,199954553.61,4155108.22,4199045.63,Sell,999772.77,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4278,Bacardi,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,27-Nov-2025,CUST004278,Viraj Sawhney Brokers Ltd,OTC,Henry Fry Non-Banking Fin Co,Equity-HK,Forex,Forex-Spot,DKK/GBP,DKK,GBP,0.104,65162234.03,6774064.16,9774335.11,Sell,325811.17,Bloomberg,New,N,Y,Y,Physical,BKUS
FXS4279,Bacardi,27-Jun-2023,27-Jun-2023,27-Jun-2023,Y,29-Jun-2023,CUST004279,Laurie Ramirez Banking Ltd,Broker,Chandani Amble Finance Company,Equity-HK,Forex,Forex-Spot,DKK/EUR,DKK,EUR,0.1387,24696899.34,3426570.35,3704534.9,Buy,246968.99,EBS,New,Y,Y,Y,Physical,BKUS
FXS4280,Kondorplus,06-Aug-2025,06-Aug-2025,06-Aug-2025,Y,08-Aug-2025,CUST004280,Larry Myers Brokers Ltd,Broker,Avni Toor Finance Company,Equity-LON,Forex,Forex-Spot,SGD/INR,SGD,INR,70.1949,9098313.34,638655607.38,7096684.4,Buy,45491.57,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4281,Bacardi,15-May-2024,15-May-2024,15-May-2024,Y,17-May-2024,CUST004281,Jane Powell Banking Ltd,Broker,Amrita Saxena Mutual Fund,Forex-HK,Forex,Forex-Spot,ZAR/CAD,ZAR,CAD,0.0862,78960646.03,6803901.44,4421796.18,Buy,394803.23,EBS,New,Y,Y,Y,Physical,BKUS
FXS4282,FXGO,01-May-2023,01-May-2023,01-May-2023,Y,03-May-2023,CUST004282,Jordan Cunningham Non-Banking Fin Co,Broker,Tracey West Pvt Ltd Company,FixedIncome-HK,Forex,Forex-Spot,DKK/VEF,DKK,VEF,1.7523,10862797.91,19035409.3,1629419.69,Buy,54313.99,EBS,New,Y,Y,Y,Physical,BKUS
FXS4283,Kondorplus,20-Jun-2025,20-Jun-2025,20-Jun-2025,Y,22-Jun-2025,CUST004283,Sathvik Karnik Non-Banking Fin Co,OTC,Robert Mcguire Brokers Ltd,Equity-LON,Forex,Forex-Spot,ZAR/SGD,ZAR,SGD,0.0767,55786479.06,4277681.56,3124042.83,Sell,278932.4,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS4284,Bacardi,13-Oct-2023,13-Oct-2023,13-Oct-2023,Y,15-Oct-2023,CUST004284,Kyle Gilbert Pvt Ltd Company,Broker,Mohamed Harvey Finance Company,Forex-NY,Forex,Forex-Spot,SGD/CAD,SGD,CAD,1.1462,4783641.76,5482831.69,3731240.57,Sell,23918.21,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS4285,Kondorplus,03-Feb-2023,03-Feb-2023,03-Feb-2023,Y,05-Feb-2023,CUST004285,Sally Adams Non-Banking Fin Co,OTC,Kelly Sanford Pub Ltd Company,FixedIncome-HK,Forex,Forex-Spot,DKK/EGP,DKK,EGP,7.5668,51977715.1,393307186.9,7796657.26,Buy,259888.58,EBS,New,Y,Y,Y,Physical,BKUS
FXS4286,Kondorplus,13-Feb-2025,13-Feb-2025,13-Feb-2025,Y,15-Feb-2025,CUST004286,Pahal Wason Brokers Ltd,Broker,Bakhshi Swamy Pub Ltd Company,Credit-NY,Forex,Forex-Spot,JPY/ZAR,JPY,ZAR,0.1228,901377343.48,110722267.46,6129365.94,Buy,4506886.72,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4287,Kondorplus,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,05-Dec-2025,CUST004287,Mrs Kirsty Ahmed Mutual Fund,Broker,Abhiram Yogi Brokers Ltd,Forex-NY,Forex,Forex-Spot,CNY/EGP,CNY,EGP,5.7611,69956113.71,403026092.09,9793855.92,Sell,699561.14,EBS,New,Y,Y,Y,Physical,BKUS
FXS4288,Bacardi,25-Sep-2025,25-Sep-2025,25-Sep-2025,Y,27-Sep-2025,CUST004288,Dawn Jones Pub Ltd Company,Broker,Raagini Shere Pub Ltd Company,Credit-LON,Forex,Forex-Spot,SGD/EUR,SGD,EUR,0.6312,11906105.98,7514575.17,9286762.67,Buy,59530.53,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4289,Bacardi,10-Jan-2024,10-Jan-2024,10-Jan-2024,Y,12-Jan-2024,CUST004289,Randy Berg Finance Company,Broker,Jonathan Raman Mutual Fund,Credit-LON,Forex,Forex-Spot,DKK/CAD,DKK,CAD,0.2351,5167024.11,1214944.52,775053.62,Sell,51670.24,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4290,Bacardi,12-Aug-2024,12-Aug-2024,12-Aug-2024,Y,14-Aug-2024,CUST004290,Aditya Sharma Pub Ltd Company,Broker,Jason Rogers Brokers Ltd,FixedIncome-NY,Forex,Forex-Spot,CNY/EUR,CNY,EUR,0.1329,41458521.89,5509591.13,5804193.06,Buy,414585.22,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS4291,Bacardi,15-Sep-2023,15-Sep-2023,15-Sep-2023,Y,17-Sep-2023,CUST004291,Ms Lynne West Brokers Ltd,Broker,Turvi Gole Pvt Ltd Company,Forex-HK,Forex,Forex-Spot,EGP/USD,EGP,USD,0.0197,284520163.57,5606626.24,5974923.44,Sell,1422600.82,EBS,New,Y,Y,Y,Physical,BKUS
FXS4292,Bacardi,23-Jul-2024,23-Jul-2024,23-Jul-2024,Y,25-Jul-2024,CUST004292,Yatan Gara Brokers Ltd,Broker,Joshua Church Brokers Ltd,FixedIncome-HK,Forex,Forex-Spot,VEF/SGD,VEF,SGD,0.1161,42000459.57,4876057.16,3360036.77,Sell,420004.6,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4293,Bacardi,12-Sep-2025,12-Sep-2025,12-Sep-2025,Y,14-Sep-2025,CUST004293,Michelle James Pub Ltd Company,OTC,Mrs Zoe Hill Mutual Fund,Equity-NY,Forex,Forex-Spot,EGP/DKK,EGP,DKK,0.1438,341217872.57,49065941.57,7165575.32,Buy,1706089.36,EBS,New,Y,Y,Y,Physical,BKUS
FXS4294,Kondorplus,02-Sep-2024,02-Sep-2024,02-Sep-2024,Y,04-Sep-2024,CUST004294,Briana Ray Brokers Ltd,OTC,Randy Lopez Finance Company,FixedIncome-NY,Forex,Forex-Spot,CNY/DKK,CNY,DKK,0.9842,68479971.05,67401382.23,9587195.95,Sell,342399.86,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4295,Kondorplus,26-Dec-2023,26-Dec-2023,26-Dec-2023,Y,28-Dec-2023,CUST004295,Vansha Nagarajan Pvt Ltd Company,OTC,Bethany Robson Pub Ltd Company,Equity-LON,Forex,Forex-Spot,EGP/EUR,EGP,EUR,0.0191,102232450.84,1948110.58,2146881.47,Buy,511162.25,Bloomberg,New,N,Y,Y,Physical,BKUS
FXS4296,Kondorplus,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,05-Dec-2025,CUST004296,Teresa Osborne Brokers Ltd,Broker,Daksha Raju Mutual Fund,Equity-HK,Forex,Forex-Spot,DKK/SGD,DKK,SGD,0.1808,27332380.0,4940886.69,4099857.0,Sell,273323.8,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4297,Bacardi,29-Jul-2024,29-Jul-2024,29-Jul-2024,Y,31-Jul-2024,CUST004297,David Williams Pvt Ltd Company,OTC,Amruta Uppal Brokers Ltd,FixedIncome-HK,Forex,Forex-Spot,ZAR/DKK,ZAR,DKK,0.3281,121204392.52,39761294.82,6787445.98,Buy,1212043.93,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4298,Kondorplus,14-May-2025,14-May-2025,14-May-2025,Y,16-May-2025,CUST004298,Kristin Russell Mutual Fund,OTC,Graham Hunt Brokers Ltd,Credit-LON,Forex,Forex-Spot,VEF/CAD,VEF,CAD,0.1183,64619603.29,7646917.09,5169568.26,Sell,646196.03,EBS,New,N,Y,Y,Physical,BKUS
FXS4299,FXGO,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,26-Nov-2025,CUST004299,Richard Baker Pub Ltd Company,Broker,Mitali Jhaveri Brokers Ltd,Equity-LON,Forex,Forex-Spot,EUR/VEF,EUR,VEF,14.1207,3297624.67,46564728.44,3627387.14,Sell,32976.25,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4300,Kondorplus,05-Sep-2024,05-Sep-2024,05-Sep-2024,Y,07-Sep-2024,CUST004300,Prisha Balasubramanian Brokers Ltd,Broker,David Evans Mutual Fund,FixedIncome-HK,Forex,Forex-Spot,SGD/AUD,SGD,AUD,1.091,11478557.2,12522736.92,8953274.61,Sell,114785.57,Reutuers,New,N,Y,Y,Physical,BKUS
FXS4301,Kondorplus,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,07-Dec-2025,CUST004301,Dr William Cooper Mutual Fund,OTC,Morgan Castillo Mutual Fund,Equity-LON,Forex,Forex-Spot,SGD/AUD,SGD,AUD,1.1084,7841183.57,8690842.78,6116123.19,Sell,78411.84,EBS,New,Y,Y,N,Physical,BKUS
FXS4302,Kondorplus,05-Sep-2025,05-Sep-2025,05-Sep-2025,Y,07-Sep-2025,CUST004302,Lisa Pham Non-Banking Fin Co,Broker,Fiyaz Khatri Banking Ltd,Equity-LON,Forex,Forex-Spot,VEF/CNY,VEF,CNY,0.6064,120467283.07,73051797.56,9637382.65,Buy,602336.42,EBS,New,Y,Y,Y,Physical,BKUS
FXS4303,Kondorplus,28-Nov-2024,28-Nov-2024,28-Nov-2024,Y,30-Nov-2024,CUST004303,Tracy Johnson Banking Ltd,Broker,Jason Martin Finance Company,Equity-NY,Forex,Forex-Spot,USD/DKK,USD,DKK,7.3155,2038767.79,14914561.38,2038767.79,Sell,20387.68,EBS,New,Y,Y,Y,Physical,BKUS
FXS4304,Kondorplus,25-Jun-2024,25-Jun-2024,25-Jun-2024,Y,27-Jun-2024,CUST004304,Julia Smith Mutual Fund,OTC,Jacqueline Gonzalez Mutual Fund,FixedIncome-HK,Forex,Forex-Spot,ZAR/EUR,ZAR,EUR,0.0443,121395481.63,5372049.91,6798146.97,Buy,1213954.82,Bloomberg,New,N,Y,Y,Physical,BKUS
FXS4305,Kondorplus,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,26-Nov-2025,CUST004305,Kayla Klein Mutual Fund,OTC,Mr Gareth Sykes Brokers Ltd,Forex-LON,Forex,Forex-Spot,EGP/CAD,EGP,CAD,0.0321,264953620.16,8508464.6,5564026.02,Buy,1324768.1,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4306,Kondorplus,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,28-Nov-2025,CUST004306,Jessica Mccoy Finance Company,OTC,Josephine Chapman Pub Ltd Company,Forex-HK,Forex,Forex-Spot,ZAR/VEF,ZAR,VEF,0.7047,56559694.58,39857596.13,3167342.9,Buy,565596.95,EBS,New,Y,Y,Y,Physical,BKUS
FXS4307,FXGO,10-Dec-2024,10-Dec-2024,10-Dec-2024,Y,12-Dec-2024,CUST004307,Erica Ward Finance Company,Broker,Sarah Leonard Pvt Ltd Company,Credit-NY,Forex,Forex-Spot,VEF/AUD,VEF,AUD,0.1186,76825070.54,9108996.35,6146005.64,Buy,384125.35,EBS,New,Y,Y,Y,Physical,BKUS
FXS4308,Bacardi,14-Dec-2023,14-Dec-2023,14-Dec-2023,Y,16-Dec-2023,CUST004308,Aaron Mendoza Pvt Ltd Company,Broker,Paul Thornton Brokers Ltd,FixedIncome-LON,Forex,Forex-Spot,DKK/GBP,DKK,GBP,0.1085,25282074.33,2743858.6,3792311.15,Sell,252820.74,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4309,Kondorplus,28-Nov-2025,28-Nov-2025,28-Nov-2025,N,30-Nov-2025,CUST004309,Pauline Harris Finance Company,OTC,Christopher Clark Finance Company,Forex-LON,Forex,Forex-Spot,GBP/CAD,GBP,CAD,1.9471,2328297.71,4533423.35,2910372.13,Sell,23282.98,EBS,New,Y,Y,Y,Physical,BKUS
FXS4310,Kondorplus,24-Nov-2025,24-Nov-2025,24-Nov-2025,N,26-Nov-2025,CUST004310,Katherine Reed Pvt Ltd Company,OTC,Mr Brett Dodd Brokers Ltd,Credit-LON,Forex,Forex-Spot,SGD/ZAR,SGD,ZAR,14.2691,1398853.87,19960339.77,1091106.02,Buy,13988.54,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4311,Bacardi,20-Feb-2025,20-Feb-2025,20-Feb-2025,Y,22-Feb-2025,CUST004311,Omisha Mall Mutual Fund,OTC,Adam Roberts Mutual Fund,Equity-LON,Forex,Forex-Spot,CNY/CAD,CNY,CAD,0.2195,18351677.88,4028898.62,2569234.9,Buy,91758.39,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS4312,Bacardi,19-Nov-2024,19-Nov-2024,19-Nov-2024,Y,21-Nov-2024,CUST004312,Anthony Hill Pub Ltd Company,OTC,Samantha Brock Non-Banking Fin Co,Equity-NY,Forex,Forex-Spot,CNY/GBP,CNY,GBP,0.1272,43673588.61,5553444.53,6114302.41,Buy,436735.89,Bloomberg,New,N,Y,Y,Physical,BKUS
FXS4313,Bacardi,06-May-2025,06-May-2025,06-May-2025,Y,08-May-2025,CUST004313,Reyansh Gokhale Pvt Ltd Company,Broker,Andrea Burgess Pvt Ltd Company,Equity-LON,Forex,Forex-Spot,CNY/GBP,CNY,GBP,0.119,61132802.88,7277413.59,8558592.4,Sell,305664.01,EBS,New,Y,Y,Y,Physical,BKUS
FXS4314,Bacardi,11-Dec-2023,11-Dec-2023,11-Dec-2023,Y,13-Dec-2023,CUST004314,Lynne Yates Finance Company,OTC,Miss Olivia Thompson Brokers Ltd,Forex-HK,Forex,Forex-Spot,DKK/USD,DKK,USD,0.1366,45698514.85,6242639.22,6854777.23,Sell,228492.57,EBS,New,Y,Y,Y,Physical,BKUS
FXS4315,Kondorplus,26-Sep-2023,26-Sep-2023,26-Sep-2023,Y,28-Sep-2023,CUST004315,Joseph Perry Finance Company,Broker,Heather Lucas Brokers Ltd,FixedIncome-HK,Forex,Forex-Spot,USD/INR,USD,INR,89.5023,4540642.18,406397930.62,4540642.18,Buy,45406.42,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4316,Bacardi,17-Feb-2023,17-Feb-2023,17-Feb-2023,Y,19-Feb-2023,CUST004316,Terry Webster Finance Company,Broker,Amruta Kale Pub Ltd Company,Forex-HK,Forex,Forex-Spot,SGD/DKK,SGD,DKK,5.71,12261458.5,70013062.01,9563937.63,Sell,122614.58,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS4317,Kondorplus,23-Oct-2025,23-Oct-2025,23-Oct-2025,Y,25-Oct-2025,CUST004317,Dhruv Natarajan Finance Company,OTC,Kimberly West Non-Banking Fin Co,Equity-NY,Forex,Forex-Spot,USD/ZAR,USD,ZAR,15.6539,4586161.9,71791506.93,4586161.9,Sell,22930.81,Bloomberg,Amended,Y,Y,Y,Physical,BKUS
FXS4318,FXGO,21-Nov-2025,21-Nov-2025,21-Nov-2025,Y,23-Nov-2025,CUST004318,Baljiwan Yohannan Pvt Ltd Company,OTC,Nachiket Prashad Mutual Fund,Forex-NY,Forex,Forex-Spot,USD/SGD,USD,SGD,1.4519,8599939.76,12486453.33,8599939.76,Sell,42999.7,EBS,Amended,Y,Y,Y,Physical,BKUS
FXS4319,FXGO,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,26-Nov-2025,CUST004319,Arunima Gupta Pub Ltd Company,Broker,William Rose Banking Ltd,Equity-LON,Forex,Forex-Spot,ZAR/EUR,ZAR,EUR,0.0477,27929919.46,1331718.48,1564075.49,Buy,139649.6,EBS,New,N,Y,Y,Physical,BKUS
FXS4320,FXGO,14-Jul-2025,14-Jul-2025,14-Jul-2025,Y,16-Jul-2025,CUST004320,Peter Moreno Banking Ltd,Broker,Jordan Figueroa Finance Company,Equity-LON,Forex,Forex-Spot,ZAR/CNY,ZAR,CNY,0.3992,63429803.35,25323213.3,3552068.99,Buy,317149.02,Reutuers,Amended,Y,Y,Y,Physical,BKUS
FXS4321,Kondorplus,01-Dec-2025,01-Dec-2025,01-Dec-2025,Y,03-Dec-2025,CUST004321,Alex Haynes Finance Company,OTC,Brittany Olson Brokers Ltd,Credit-NY,Forex,Forex-Spot,EGP/INR,EGP,INR,1.5655,232993669.01,364751689.35,4892867.05,Buy,1164968.35,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4322,Bacardi,22-Jun-2023,22-Jun-2023,22-Jun-2023,Y,24-Jun-2023,CUST004322,Kimberly Kane Pub Ltd Company,Broker,Samantha Simon Pvt Ltd Company,FixedIncome-NY,Forex,Forex-Spot,CNY/USD,CNY,USD,0.1401,41299689.69,5785355.53,5781956.56,Sell,206498.45,Reutuers,Amended,Y,Y,Y,Physical,BKUS
FXS4323,Kondorplus,12-Apr-2024,12-Apr-2024,12-Apr-2024,Y,14-Apr-2024,CUST004323,Balhaar Guha Pvt Ltd Company,Broker,Yadavi Jain Banking Ltd,Credit-NY,Forex,Forex-Spot,DKK/GBP,DKK,GBP,0.1272,8397015.2,1068033.67,1259552.28,Buy,41985.08,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS4324,Bacardi,10-Nov-2023,10-Nov-2023,10-Nov-2023,Y,12-Nov-2023,CUST004324,Kristen Cooper Pub Ltd Company,OTC,Pushti Sama Brokers Ltd,FixedIncome-HK,Forex,Forex-Spot,SGD/INR,SGD,INR,63.4218,11008262.05,698164184.31,8586444.4,Sell,110082.62,Bloomberg,Amended,Y,Y,Y,Physical,BKUS
FXS4325,Bacardi,28-Oct-2024,28-Oct-2024,28-Oct-2024,Y,30-Oct-2024,CUST004325,Oviya Acharya Non-Banking Fin Co,OTC,Ojas Chacko Banking Ltd,FixedIncome-LON,Forex,Forex-Spot,ZAR/EUR,ZAR,EUR,0.0433,133878082.0,5800045.88,7497172.59,Buy,669390.41,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS4326,Kondorplus,07-Jul-2023,07-Jul-2023,07-Jul-2023,Y,09-Jul-2023,CUST004326,Lindsey Russell Pub Ltd Company,OTC,Bruce Bell Brokers Ltd,FixedIncome-LON,Forex,Forex-Spot,ZAR/INR,ZAR,INR,4.3203,112629778.32,486591999.73,6307267.59,Buy,563148.89,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4327,Bacardi,16-Apr-2024,16-Apr-2024,16-Apr-2024,Y,18-Apr-2024,CUST004327,Nirja Dash Pvt Ltd Company,OTC,Mr Neil Roberts Pvt Ltd Company,Forex-HK,Forex,Forex-Spot,CNY/ZAR,CNY,ZAR,2.8605,11442539.19,32731302.09,1601955.49,Sell,114425.39,EBS,New,Y,Y,Y,Physical,BKUS
FXS4328,Kondorplus,17-Jan-2025,17-Jan-2025,17-Jan-2025,Y,19-Jan-2025,CUST004328,Nichole Cunningham Brokers Ltd,OTC,Robert Campbell Pvt Ltd Company,Credit-HK,Forex,Forex-Spot,EGP/EUR,EGP,EUR,0.0209,303910352.8,6345075.4,6382117.41,Sell,3039103.53,Bloomberg,New,N,Y,Y,Physical,BKUS
FXS4329,Bacardi,19-Jan-2023,19-Jan-2023,19-Jan-2023,Y,21-Jan-2023,CUST004329,Joshua Allen Brokers Ltd,OTC,Christopher Watkins Non-Banking Fin Co,Forex-LON,Forex,Forex-Spot,GBP/AUD,GBP,AUD,2.1119,6477407.72,13679710.79,8096759.65,Buy,64774.08,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4330,Kondorplus,14-Jun-2024,14-Jun-2024,14-Jun-2024,Y,16-Jun-2024,CUST004330,Shelby Lowe Banking Ltd,OTC,Eric Simmons Non-Banking Fin Co,FixedIncome-LON,Forex,Forex-Spot,CNY/EUR,CNY,EUR,0.1293,62258370.74,8052014.44,8716171.9,Buy,622583.71,Bloomberg,New,N,Y,Y,Physical,BKUS
FXS4331,Kondorplus,02-Oct-2025,02-Oct-2025,02-Oct-2025,Y,04-Oct-2025,CUST004331,Ronald Singh Non-Banking Fin Co,Broker,David Goyal Brokers Ltd,Forex-HK,Forex,Forex-Spot,SGD/ZAR,SGD,ZAR,12.2635,2987604.87,36638439.5,2330331.8,Sell,14938.02,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS4332,Bacardi,04-Jul-2024,04-Jul-2024,04-Jul-2024,Y,06-Jul-2024,CUST004332,Luke Wallace Mutual Fund,OTC,Jodi White Non-Banking Fin Co,FixedIncome-LON,Forex,Forex-Spot,EGP/JPY,EGP,JPY,2.7029,296401516.72,801157285.24,6224431.85,Sell,2964015.17,EBS,New,Y,Y,Y,Physical,BKUS
FXS4333,Kondorplus,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Nov-2025,CUST004333,Ashley Bell Mutual Fund,OTC,Lohit Sankar Pub Ltd Company,Equity-HK,Forex,Forex-Spot,ZAR/DKK,ZAR,DKK,0.3508,110767340.22,38860024.25,6202971.05,Buy,553836.7,EBS,New,Y,Y,Y,Physical,BKUS
FXS4334,Kondorplus,01-Nov-2024,01-Nov-2024,01-Nov-2024,Y,03-Nov-2024,CUST004334,Teresa Gray Non-Banking Fin Co,Broker,Paul Turner Finance Company,FixedIncome-NY,Forex,Forex-Spot,EGP/INR,EGP,INR,1.664,460351501.8,766044540.78,9667381.54,Sell,4603515.02,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4335,Bacardi,10-Jun-2024,10-Jun-2024,10-Jun-2024,Y,12-Jun-2024,CUST004335,Udyati Singh Mutual Fund,OTC,Ms Rachel Noble Mutual Fund,FixedIncome-LON,Forex,Forex-Spot,DKK/EGP,DKK,EGP,7.2438,63113024.38,457177903.7,9466953.66,Sell,631130.24,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS4336,FXGO,29-Jul-2025,29-Jul-2025,29-Jul-2025,Y,31-Jul-2025,CUST004336,James Wilkerson Banking Ltd,Broker,Lawrence Smith Pub Ltd Company,Credit-LON,Forex,Forex-Spot,SGD/EUR,SGD,EUR,0.7299,7910133.86,5773542.84,6169904.41,Sell,79101.34,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS4337,Bacardi,16-Sep-2025,16-Sep-2025,16-Sep-2025,Y,18-Sep-2025,CUST004337,Jessica Wilkinson Banking Ltd,OTC,Elizabeth Parkinson Finance Company,Equity-NY,Forex,Forex-Spot,VEF/AUD,VEF,AUD,0.115,69258777.0,7963697.39,5540702.16,Sell,692587.77,EBS,New,Y,Y,Y,Physical,BKUS
FXS4338,Kondorplus,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-Nov-2025,CUST004338,Jared Baird Brokers Ltd,Broker,Vanessa Andersen Banking Ltd,FixedIncome-LON,Forex,Forex-Spot,SGD/EUR,SGD,EUR,0.6479,2411167.45,1562138.65,1880710.61,Buy,24111.67,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS4339,FXGO,12-Jun-2025,12-Jun-2025,12-Jun-2025,Y,14-Jun-2025,CUST004339,Qabil Narang Brokers Ltd,OTC,Aimee Smith Non-Banking Fin Co,Forex-NY,Forex,Forex-Spot,VEF/INR,VEF,INR,5.9682,90684134.91,541217975.81,7254730.79,Buy,906841.35,EBS,Cancelled,Y,Y,Y,Physical,BKUS
FXS4340,Kondorplus,25-Jun-2025,25-Jun-2025,25-Jun-2025,Y,27-Jun-2025,CUST004340,Pauline Evans-King Finance Company,Broker,Valerie Smith-Ross Pvt Ltd Company,Credit-HK,Forex,Forex-Spot,SGD/EGP,SGD,EGP,34.7613,2578137.83,89619480.76,2010947.51,Buy,25781.38,EBS,New,N,Y,Y,Physical,BKUS
FXS4341,FXGO,26-Oct-2023,26-Oct-2023,26-Oct-2023,Y,28-Oct-2023,CUST004341,Cindy Gutierrez Finance Company,OTC,Falan Radhakrishnan Banking Ltd,Credit-HK,Forex,Forex-Spot,SGD/EGP,SGD,EGP,36.7621,8477227.96,311640714.84,6612237.81,Sell,42386.14,EBS,New,Y,Y,Y,Physical,BKUS
FXS4342,Kondorplus,20-Nov-2024,20-Nov-2024,20-Nov-2024,Y,22-Nov-2024,CUST004342,Laura Hansen Banking Ltd,Broker,Omisha Purohit Pvt Ltd Company,Forex-NY,Forex,Forex-Spot,EGP/VEF,EGP,VEF,0.2769,361336083.28,100035912.16,7588057.75,Sell,1806680.42,Reutuers,New,Y,Y,Y,Physical,BKUS
