Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Settlement_date,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Issuer_name,Bond_type,Bond_seniority,Bond_rating,FaceValue,Price,Clean_price,coupon_type,coupon_rate,coupon_freq,day_count,Issue_date,Maturity_date,Buy_sell,Trade_quantity,Trade_currency,Gross_amount,Gross_amount_USD,Net_amount,Fees_commission,Next_coupon_date,Bond_yield,Benchmark_rate,Accrued_int,Execution_venue,Trade_status,Trade_capture_stp,Settlement_stp,Settlement_status,Settlement_type,Legal_entity,Portfolio_strategy
FIC2498,Riskone,02-Jul-2025,02-Jul-2025,03-Jul-2025,Y,07-Aug-2025,CUST002498,Gary Baker Mutual Fund,Broker,Olivia Parsons Non-Banking Fin Co,Equity-HK,FixedIncome,Bonds,Michelle Tran Non-Banking Fin Co,Soverign-CG,Senior Unsecured,BBB,10000,11344.51,11344.51,Fixed Coupon,9.8,Quarterly,Actual/360,2024-08-02,2033-08-02,Buy,18340,SGD,208058313.4,162285484.45,208058313.4,104029.16,2025-08-02,0.0008638539698938077,ESTR,98000.0,Exchange,New,Y,Y,Y,Physical,BKUS,Active
FIC2499,Riskone,05-May-2025,05-May-2025,06-May-2025,Y,10-Jun-2025,CUST002499,Rayaan Kunda Non-Banking Fin Co,OTC,Kayla Alvarez Pub Ltd Company,FixedIncome-LON,FixedIncome,Bonds,Nisha Roy Brokers Ltd,Soverign-CG,Mezzanine,AAA,10000,8259.91,8259.91,Fixed Coupon,3.5,Monthly,30E/360,2025-03-05,2033-03-05,Buy,11528,GBP,95220242.48,119025303.1,95220242.48,95220.24,2025-06-05,0.0004237334305095334,MIBOR,35000.0,OTC,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC2500,BloomTOMS,21-Nov-2025,21-Nov-2025,22-Nov-2025,Y,26-May-2026,CUST002500,Fitan Sarkar Brokers Ltd,Broker,Anmol Mahajan Brokers Ltd,Credit-LON,FixedIncome,NCD,Saumya Bali Mutual Fund,Quasi-Govt,Senior Unsecured,C,1000,1175.65,1175.65,Floating Rate,8.2,Annual,30/360,2025-05-21,2032-05-21,Buy,25084,USD,29490004.6,29490004.6,29490004.6,14745.0,2026-05-21,0.006974864968315399,SONIA,8200.0,MTF,New,N,Y,N,Physical,BKUS,Diversify
FIC2501,Riskone,07-Aug-2024,07-Aug-2024,08-Aug-2024,Y,12-Oct-2024,CUST002501,Keith Martin Banking Ltd,CCP,Maanas Mody Banking Ltd,Credit-NY,FixedIncome,Bonds,Mr Lee Smith Finance Company,Soverign-CG,Senior Secured,AAA,100,121.61,121.61,Fixed Coupon,9.3,Quarterly,Actual/Actual (ISDA),2023-10-07,2032-10-07,Sell,42710,USD,5193963.1,5193963.1,5193963.1,5193.96,2024-10-07,0.07647397417975496,SOFR,930.0000000000001,Exchange,New,Y,Y,Y,Physical,BKUS,Passive
FIC2502,Calypso,10-Jul-2023,10-Jul-2023,11-Jul-2023,Y,15-Jan-2024,CUST002502,Lindsay Kelley Mutual Fund,Broker,Timothy Peterson Brokers Ltd,Forex-LON,FixedIncome,Bonds,Odika Sodhi Brokers Ltd,Soverign-StateGovt,Senior Secured,B,10000,12568.74,12568.74,Fixed Coupon,4.3,Semiannual,Actual/Actual (ISDA),2022-07-10,2032-07-10,Buy,31875,EUR,400628587.5,440691446.25,400628587.5,400628.59,2024-01-10,0.00034211862127786876,SOFR,43000.0,MTF,New,Y,Y,Y,Physical,BKUS,Diversify
FIC2503,Riskone,02-Oct-2024,02-Oct-2024,03-Oct-2024,Y,07-Nov-2024,CUST002503,Amy Snow MD Brokers Ltd,CCP,Terry Wiley Finance Company,Credit-NY,FixedIncome,Bonds,Zinal Dalal Brokers Ltd,Quasi-Govt,Subordinated,AAA,1000,804.6,804.6,Fixed Coupon,9.7,Quarterly,Actual/360,2024-08-02,2033-08-02,Buy,44190,GBP,35555274.0,44444092.5,35555274.0,35555.27,2024-11-02,0.012055679840914739,SOFR,9700.0,Exchange,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC2504,BloomTOMS,05-Dec-2025,05-Dec-2025,06-Dec-2025,N,10-Feb-2026,CUST002504,Laban Ramanathan Mutual Fund,CCP,Balhaar Anand Brokers Ltd,Equity-NY,FixedIncome,Secured Notes,Jeffrey Taylor Banking Ltd,PublicLtd-Medium,Subordinated,A,10000,12998.98,12998.98,Fixed Coupon,3.8,Quarterly,Actual/Actual (ISDA),2025-05-05,2028-05-05,Buy,27994,USD,363893446.12,363893446.12,363893446.12,363893.45,2026-02-05,0.00029233062901858455,MIBOR,38000.0,MTF,New,Y,Y,N,Physical,BKUS,Active
FIC2505,BloomTOMS,27-Aug-2025,27-Aug-2025,28-Aug-2025,Y,02-Oct-2025,CUST002505,Brittany Sparks Brokers Ltd,OTC,Pauline Begum Brokers Ltd,Equity-NY,FixedIncome,Bonds,Damyanti Lall Banking Ltd,Soverign-CG,Subordinated,A,100,129.89,129.89,Zero Coupon,8.3,Monthly,Actual/360,2024-10-27,2034-10-27,Buy,19980,USD,2595202.2,2595202.2,2595202.2,2595.2,2025-09-27,0.06390022326584034,MIBOR,830.0000000000001,OTC,New,Y,Y,Y,Physical,BKUS,Active
FIC2506,Murex,20-Nov-2025,20-Nov-2025,21-Nov-2025,Y,25-Dec-2025,CUST002506,Cassandra Trevino Brokers Ltd,OTC,Omkaar Tank Pvt Ltd Company,Forex-LON,FixedIncome,NCD,Jyoti Dhaliwal Pub Ltd Company,Soverign-CG,Senior Secured,A,1000,1260.05,1260.05,Fixed Coupon,7.5,Monthly,30E/360,2025-08-20,2031-08-20,Buy,17001,EUR,21422110.05,23564321.06,21422110.05,21422.11,2025-12-20,0.00595214475616047,MIBOR,7500.0,OTC,New,Y,Y,N,Physical,BKUS,Diversify
FIC2507,Murex,07-Jun-2024,07-Jun-2024,08-Jun-2024,Y,12-Jul-2024,CUST002507,Mitchell Peters IV Non-Banking Fin Co,Broker,Harita Bal Finance Company,FixedIncome-NY,FixedIncome,Bonds,Ms Carly Thompson Non-Banking Fin Co,PublicLtd-Large,Subordinated,B,1000,1136.68,1136.68,Fixed Coupon,4.7,Monthly,Actual/Actual (ISDA),2023-08-07,2031-08-07,Buy,26782,USD,30442563.76,30442563.76,30442563.76,15221.28,2024-07-07,0.004134848858077911,ESTR,4700.0,MTF,New,Y,Y,Y,Physical,BKUS,Diversify
FIC2508,BloomTOMS,24-Mar-2025,24-Mar-2025,25-Mar-2025,Y,29-May-2025,CUST002508,Amara Dhillon Finance Company,Broker,Nicole Murphy Pvt Ltd Company,FixedIncome-LON,FixedIncome,NCD,Mrs Linda Lucas Non-Banking Fin Co,Quasi-Govt,Senior Unsecured,BBB,10000,11189.19,11189.19,Floating Rate,5.5,Quarterly,Actual/Actual (ISDA),2025-02-24,2031-02-24,Sell,21455,EUR,240064071.45,264070478.6,240064071.45,120032.04,2025-05-24,0.0004915458581005417,MIBOR,55000.0,MTF,New,Y,Y,Y,Physical,BKUS,Diversify
FIC2509,Riskone,16-Jan-2024,16-Jan-2024,17-Jan-2024,Y,21-Jan-2025,CUST002509,James Graham Non-Banking Fin Co,CCP,Lynn Fox Pub Ltd Company,Forex-LON,FixedIncome,Secured Notes,Michelle Martinez Brokers Ltd,PublicLtd-Medium,Senior Unsecured,AAA,1000,1082.07,1082.07,Floating Rate,8.6,Annual,Actual/360,2023-01-16,2027-01-16,Sell,43963,USD,47571043.41,47571043.41,47571043.41,23785.52,2025-01-16,0.007947729814152505,SOFR,8600.0,MTF,New,Y,Y,Y,Physical,BKUS,Active
FIC2510,BloomTOMS,21-Nov-2025,21-Nov-2025,22-Nov-2025,Y,26-Dec-2025,CUST002510,Dhruv Tandon Brokers Ltd,Broker,Jane Crosby Pub Ltd Company,Equity-LON,FixedIncome,NCD,Dana Rodriguez Pvt Ltd Company,PublicLtd-Medium,Senior Secured,A,1000,775.57,775.57,Floating Rate,8.7,Semiannual,Actual/360,2025-06-21,2031-06-21,Buy,29658,USD,23001855.06,23001855.06,23001855.06,11500.93,2025-12-21,0.011217556120014955,SOFR,8700.0,Exchange,New,N,Y,N,Physical,BKUS,Passive
FIC2511,BloomTOMS,16-Mar-2023,16-Mar-2023,17-Mar-2023,Y,21-May-2023,CUST002511,Mrs. Chelsea Hayden Mutual Fund,CCP,Mitali Jain Finance Company,Forex-LON,FixedIncome,Bonds,Shelley Figueroa Non-Banking Fin Co,Soverign-StateGovt,Senior Secured,AAA,1000,1088.25,1088.25,Floating Rate,4.9,Annual,30E/360,2022-05-16,2032-05-16,Sell,17751,USD,19317525.75,19317525.75,19317525.75,19317.53,2023-05-16,0.004502641856191133,SONIA,4900.0,MTF,New,N,Y,Y,Physical,BKUS,Rebalance
FIC2512,Riskone,27-May-2025,27-May-2025,28-May-2025,Y,02-May-2026,CUST002512,Mr. Thomas Doyle Brokers Ltd,Broker,Ishani Gokhale Pub Ltd Company,Credit-LON,FixedIncome,Bonds,Philip Austin Pub Ltd Company,Soverign-StateGovt,Senior Secured,BBB,1000,1295.68,1295.68,Step-up Coupon,4.2,Annual,30/360,2025-04-27,2033-04-27,Buy,46184,EUR,59839685.12,65823653.63,59839685.12,59839.69,2026-04-27,0.00324154112126451,ESTR,4200.0,Exchange,New,Y,Y,N,Physical,BKUS,Diversify
FIC2513,BloomTOMS,29-May-2024,29-May-2024,30-May-2024,Y,03-Sep-2024,CUST002513,Robert Bullock Mutual Fund,OTC,Gautam Dey Pub Ltd Company,Forex-HK,FixedIncome,Bonds,Gregory Jackson Pub Ltd Company,PublicLtd-Medium,Senior Secured,AAA,10000,7439.36,7439.36,Fixed Coupon,3.7,Quarterly,30/360,2023-08-29,2031-08-29,Buy,30355,USD,225821772.8,225821772.8,225821772.8,225821.77,2024-08-29,0.0004973546111493462,ESTR,37000.0,OTC,New,Y,Y,Y,Physical,BKUS,Passive
FIC2514,Murex,25-Aug-2025,25-Aug-2025,26-Aug-2025,Y,02-Mar-2026,CUST002514,Austin Owens Banking Ltd,Broker,Janet McLean Pvt Ltd Company,Equity-HK,FixedIncome,Bonds,Kevin Zacharia Pvt Ltd Company,Soverign-CG,Preferred,AAA,100,119.96,119.96,Fixed Coupon,3.5,Semiannual,Actual/Actual (ISDA),2025-02-25,2035-02-25,Buy,9409,ZAR,1128703.64,63207.4,1128703.64,564.35,2026-02-25,0.029176392130710237,SONIA,350.0,Exchange,New,Y,Y,N,Physical,BKUS,Passive
FIC2515,Murex,18-Oct-2023,18-Oct-2023,19-Oct-2023,Y,23-Nov-2023,CUST002515,Julie Chandler Pvt Ltd Company,CCP,Robert Andrews Mutual Fund,Forex-NY,FixedIncome,Bonds,Levi Patterson Pvt Ltd Company,Quasi-Govt,Senior Secured,AAA,100,122.22,122.22,Fixed Coupon,7.2,Monthly,30E/360,2023-09-18,2032-09-18,Buy,42512,USD,5195816.64,5195816.64,5195816.64,2597.91,2023-11-18,0.05891016200294551,SOFR,720.0,Exchange,New,Y,Y,Y,Physical,BKUS,Active
FIC2516,Riskone,04-Oct-2024,04-Oct-2024,05-Oct-2024,Y,09-Dec-2024,CUST002516,Faraj Suri Pvt Ltd Company,Broker,Ross McDonald-Davies Brokers Ltd,FixedIncome-NY,FixedIncome,Bonds,Lori Torres Banking Ltd,PublicLtd-Medium,Subordinated,BBB,10000,11197.79,11197.79,Fixed Coupon,9.7,Quarterly,Actual/Actual (ISDA),2024-03-04,2033-03-04,Buy,1605,USD,17972452.95,17972452.95,17972452.95,17972.45,2024-12-04,0.0008662423567507516,MIBOR,97000.0,MTF,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC2517,Murex,27-Sep-2023,27-Sep-2023,28-Sep-2023,Y,01-Nov-2023,CUST002517,Adam Mason Brokers Ltd,OTC,Francisco Huynh Mutual Fund,FixedIncome-HK,FixedIncome,NCD,Amber Patton Brokers Ltd,PublicLtd-Large,Subordinated,AAA,10000,11135.8,11135.8,Fixed Coupon,9.9,Monthly,30/360,2022-11-27,2028-11-27,Buy,27728,CAD,308773462.4,225404627.55,308773462.4,308773.46,2023-10-27,0.0008890245873668709,EURIBOR,99000.0,OTC,New,N,Y,N,Physical,BKUS,Active
FIC2518,Murex,25-Nov-2025,25-Nov-2025,26-Nov-2025,Y,30-Dec-2025,CUST002518,Karen Marshall Finance Company,CCP,Mrs Rachael Robinson Pub Ltd Company,Forex-LON,FixedIncome,Secured Notes,Oscar Menon Mutual Fund,Soverign-StateGovt,Senior Unsecured,AAA,10000,12446.4,12446.4,Fixed Coupon,5.5,Quarterly,30/360,2025-06-25,2030-06-25,Buy,15393,USD,191587435.2,191587435.2,191587435.2,95793.72,2025-12-25,0.0004418948450957707,MIBOR,55000.0,Exchange,New,Y,Y,N,Physical,BKUS,Active
FIC2519,Riskone,06-Aug-2024,06-Aug-2024,07-Aug-2024,Y,11-Dec-2024,CUST002519,Ekbal Natarajan Brokers Ltd,OTC,Sathvik Seth Mutual Fund,FixedIncome-NY,FixedIncome,Bonds,Brian Jackson Banking Ltd,PublicLtd-Large,Senior Secured,AAA,10000,12920.4,12920.4,Fixed Coupon,8.0,Semiannual,30E/360,2023-12-06,2031-12-06,Sell,12992,USD,167861836.8,167861836.8,167861836.8,167861.84,2024-12-06,0.0006191758769078356,SONIA,80000.0,OTC,New,Y,Y,Y,Physical,BKUS,Active
FIC2520,Murex,08-Jan-2025,08-Jan-2025,09-Jan-2025,Y,13-May-2025,CUST002520,Saumya Vora Finance Company,CCP,Upma Dani Non-Banking Fin Co,Credit-NY,FixedIncome,Bonds,Wridesh Shroff Finance Company,Soverign-StateGovt,Senior Secured,A,10000,10642.6,10642.6,Fixed Coupon,4.7,Annual,30/360,2024-05-08,2033-05-08,Sell,5238,USD,55745938.8,55745938.8,55745938.8,27872.97,2025-05-08,0.0004416214083024825,SONIA,47000.0,Exchange,New,Y,Y,Y,Physical,BKUS,Active
FIC2521,Calypso,30-Apr-2025,30-Apr-2025,01-May-2025,Y,02-Jun-2025,CUST002521,Rachita Chaudhuri Non-Banking Fin Co,OTC,Rachel Fleming Mutual Fund,Credit-HK,FixedIncome,Bonds,Jody Young Non-Banking Fin Co,Quasi-Govt,Senior Unsecured,AAA,10000,8922.17,8922.17,Fixed Coupon,4.6,Monthly,Actual/Actual (ICMA),2025-02-28,2035-02-28,Buy,26754,USD,238703736.18,238703736.18,238703736.18,238703.74,2025-05-28,0.0005155696428111098,ESTR,46000.0,OTC,New,Y,Y,Y,Physical,BKUS,Diversify
FIC2522,Murex,30-Nov-2023,30-Nov-2023,01-Dec-2023,Y,04-Jun-2024,CUST002522,Karen Hicks Pub Ltd Company,CCP,Joanna King Non-Banking Fin Co,FixedIncome-HK,FixedIncome,Bonds,Adweta Uppal Finance Company,Soverign-StateGovt,Subordinated,AAA,1000,1062.18,1062.18,Floating Rate,6.1,Semiannual,Actual/Actual (ISDA),2023-05-30,2032-05-30,Buy,14887,USD,15812673.66,15812673.66,15812673.66,7906.34,2024-05-30,0.005742906098777984,MIBOR,6100.0,Exchange,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC2523,BloomTOMS,02-Mar-2023,02-Mar-2023,03-Mar-2023,Y,07-Jun-2023,CUST002523,Farhan Reddy Pub Ltd Company,CCP,Paula Burton-Abbott Non-Banking Fin Co,Equity-NY,FixedIncome,Bonds,Lucky Sagar Banking Ltd,Soverign-CG,Senior Secured,BBB,100,112.29,112.29,Fixed Coupon,9.1,Semiannual,30/360,2022-06-02,2030-06-02,Buy,47827,GBP,5370493.83,6713117.29,5370493.83,5370.49,2023-06-02,0.08104016386143022,MIBOR,910.0,MTF,New,N,Y,Y,Physical,BKUS,Rebalance
FIC2524,Riskone,18-Oct-2024,18-Oct-2024,19-Oct-2024,Y,23-Nov-2024,CUST002524,Mr Keith Green Pvt Ltd Company,OTC,Ms Geraldine Holland Non-Banking Fin Co,Equity-NY,FixedIncome,Secured Notes,Michelle Ross Brokers Ltd,PublicLtd-Large,Senior Secured,AAA,10000,11197.01,11197.01,Floating Rate,4.5,Quarterly,Actual/360,2024-02-18,2027-02-18,Buy,35352,USD,395836697.52,395836697.52,395836697.52,395836.7,2024-11-18,0.0004018930053648251,SONIA,45000.0,OTC,New,Y,Y,Y,Physical,BKUS,Passive
FIC2525,Murex,01-Feb-2024,01-Feb-2024,02-Feb-2024,Y,06-Mar-2024,CUST002525,Deanna Brown Non-Banking Fin Co,CCP,Alex Williams Finance Company,Forex-LON,FixedIncome,Secured Notes,Steven Morgan Banking Ltd,PublicLtd-Large,Senior Secured,A,100,122.82,122.82,Step-up Coupon,9.0,Monthly,Actual/360,2024-01-01,2029-01-01,Sell,1081,USD,132768.42,132768.42,132768.42,66.38,2024-03-01,0.07327796775769418,SOFR,900.0,Exchange,New,Y,Y,Y,Physical,BKUS,Active
FIC2526,Calypso,05-Sep-2025,05-Sep-2025,06-Sep-2025,Y,10-Nov-2025,CUST002526,Wendy Holmes Pvt Ltd Company,OTC,Cameron Thompson Pub Ltd Company,Credit-NY,FixedIncome,Secured Notes,Sierra Wilcox Finance Company,PublicLtd-Large,Senior Secured,AAA,10000,12861.6,12861.6,Fixed Coupon,5.7,Quarterly,Actual/360,2025-02-05,2028-02-05,Buy,47412,USD,609794179.2,609794179.2,609794179.2,304897.09,2025-11-05,0.00044317969770479566,ESTR,57000.0,OTC,New,Y,Y,Y,Physical,BKUS,Diversify
FIC2527,BloomTOMS,20-Nov-2025,20-Nov-2025,21-Nov-2025,Y,25-Dec-2025,CUST002527,Brian Ochoa Finance Company,Broker,David Cruz Banking Ltd,FixedIncome-NY,FixedIncome,NCD,Kellie Hill Pvt Ltd Company,Soverign-StateGovt,Senior Secured,AAA,100,111.12,111.12,Fixed Coupon,9.6,Semiannual,Actual/365,2024-12-20,2029-12-20,Buy,16418,USD,1824368.16,1824368.16,1824368.16,1824.37,2025-12-20,0.08639308855291576,SONIA,960.0,Exchange,New,Y,Y,N,Physical,BKUS,Active
FIC2528,BloomTOMS,05-Dec-2025,05-Dec-2025,06-Dec-2025,Y,10-Jan-2026,CUST002528,Edward Matthews Non-Banking Fin Co,Broker,Umang Edwin Pub Ltd Company,Forex-NY,FixedIncome,Bonds,Meghan Rivera Pvt Ltd Company,PublicLtd-Large,Senior Unsecured,AAA,10000,10781.47,10781.47,Fixed Coupon,9.4,Monthly,Actual/Actual (ISDA),2024-12-05,2032-12-05,Buy,48656,USD,524583204.32,524583204.32,524583204.32,524583.2,2026-01-05,0.0008718662668448738,SOFR,94000.0,Exchange,Amended,Y,Y,N,Physical,BKUS,Active
FIC2529,Calypso,24-Nov-2025,24-Nov-2025,25-Nov-2025,Y,29-Dec-2025,CUST002529,Dr Georgia May Finance Company,Broker,Taylor Mueller Pub Ltd Company,Forex-HK,FixedIncome,Bonds,Angela Jones Pub Ltd Company,PublicLtd-Medium,Senior Unsecured,AAA,1000,752.01,752.01,Fixed Coupon,4.3,Annual,Actual/360,2024-12-24,2033-12-24,Buy,31336,JPY,23564985.36,160241.9,23564985.36,23564.99,2025-12-24,0.005718009069028337,ESTR,4300.0,Exchange,New,Y,Y,N,Physical,BKUS,Rebalance
FIC2530,Murex,27-Nov-2025,27-Nov-2025,28-Nov-2025,Y,01-Feb-2026,CUST002530,Dr Cheryl Walters Finance Company,OTC,Valerie Evans Banking Ltd,Forex-NY,FixedIncome,Secured Notes,Wayne Kennedy Banking Ltd,Soverign-StateGovt,Senior Secured,AAA,100,74.32,74.32,Fixed Coupon,5.1,Semiannual,Actual/Actual (ISDA),2025-07-27,2028-07-27,Buy,16836,USD,1251251.52,1251251.52,1251251.52,625.63,2026-01-27,0.0686221743810549,MIBOR,509.99999999999994,OTC,New,Y,Y,N,Physical,BKUS,Passive
FIC2531,BloomTOMS,21-Aug-2023,21-Aug-2023,22-Aug-2023,Y,26-Sep-2023,CUST002531,Eesha Tella Pvt Ltd Company,CCP,Daksha Dyal Pvt Ltd Company,Equity-NY,FixedIncome,Secured Notes,Nidhi Malhotra Pub Ltd Company,PublicLtd-Large,Mezzanine,BBB,10000,12954.13,12954.13,Fixed Coupon,5.9,Monthly,30E/360,2022-10-21,2027-10-21,Sell,19190,USD,248589754.7,248589754.7,248589754.7,124294.88,2023-09-21,0.00045545320295535096,MIBOR,59000.0,Exchange,New,Y,Y,Y,Physical,BKUS,Diversify
FIC2532,Murex,23-Oct-2024,23-Oct-2024,24-Oct-2024,Y,28-Nov-2024,CUST002532,Peter Roach Banking Ltd,CCP,Desiree Clark Finance Company,Equity-HK,FixedIncome,Bonds,Melissa Hansen Banking Ltd,PublicLtd-Medium,Subordinated,A,100,118.22,118.22,Floating Rate,8.8,Semiannual,30E/360,2024-05-23,2034-05-23,Sell,36009,USD,4256983.98,4256983.98,4256983.98,4256.98,2024-11-23,0.07443748942649299,ESTR,880.0000000000001,Exchange,New,Y,Y,Y,Physical,BKUS,Active
FIC2533,Riskone,04-Jan-2023,04-Jan-2023,05-Jan-2023,Y,09-Feb-2023,CUST002533,Lisa Phillips Banking Ltd,OTC,Anthony Hamilton Mutual Fund,FixedIncome-NY,FixedIncome,Bonds,Maxwell Ortega Brokers Ltd,PublicLtd-Large,Senior Unsecured,AAA,10000,12252.52,12252.52,Fixed Coupon,5.4,Monthly,30E/360,2022-07-04,2031-07-04,Sell,21610,USD,264776957.2,264776957.2,264776957.2,264776.96,2023-02-04,0.0004407256629656593,ESTR,54000.0,OTC,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC2534,Murex,26-Nov-2025,26-Nov-2025,27-Nov-2025,Y,03-Mar-2026,CUST002534,Kayleigh Daly Pub Ltd Company,Broker,Colin Palmer Non-Banking Fin Co,Forex-LON,FixedIncome,Bonds,Stewart Carroll-Jones Non-Banking Fin Co,PublicLtd-Medium,Senior Unsecured,AAA,10000,11310.25,11310.25,Fixed Coupon,3.9,Quarterly,30/360,2024-11-26,2034-11-26,Sell,19711,USD,222936337.75,222936337.75,222936337.75,111468.17,2026-02-26,0.0003448199641917729,EURIBOR,39000.0,Exchange,New,Y,Y,N,Physical,BKUS,Passive
FIC2535,Riskone,23-Aug-2024,23-Aug-2024,24-Aug-2024,Y,28-Sep-2024,CUST002535,Heather Best Non-Banking Fin Co,CCP,Shannon Sexton DVM Brokers Ltd,Equity-LON,FixedIncome,NCD,Roger Lee Banking Ltd,Quasi-Govt,Senior Secured,AAA,100,110.9,110.9,Floating Rate,4.7,Quarterly,30E/360,2023-12-23,2031-12-23,Sell,44089,USD,4889470.1,4889470.1,4889470.1,2444.74,2024-09-23,0.042380522993688004,SONIA,470.0,MTF,New,Y,Y,Y,Physical,BKUS,Active
FIC2536,Riskone,25-Nov-2024,25-Nov-2024,26-Nov-2024,Y,30-Aug-2025,CUST002536,Douglas Mitchell Jr. Brokers Ltd,OTC,Glenn Parkes Mutual Fund,FixedIncome-HK,FixedIncome,Bonds,Devansh Bala Non-Banking Fin Co,Quasi-Govt,Senior Secured,AAA,1000,1205.54,1205.54,Fixed Coupon,8.3,Annual,Actual/Actual (ISDA),2024-08-25,2034-08-25,Sell,34629,USD,41746644.66,41746644.66,41746644.66,20873.32,2025-08-25,0.006884881463908291,ESTR,8300.0,OTC,New,Y,Y,Y,Physical,BKUS,Passive
FIC2537,Murex,05-Dec-2025,05-Dec-2025,06-Dec-2025,Y,10-May-2026,CUST002537,Warjas Kaur Pvt Ltd Company,Broker,Urmi Ghosh Pub Ltd Company,Credit-NY,FixedIncome,Bonds,Kimberly Diaz Banking Ltd,Soverign-CG,Senior Secured,BBB,100,70.19,70.19,Zero Coupon,3.8,Semiannual,Actual/360,2025-05-05,2033-05-05,Sell,7097,USD,498138.43,498138.43,498138.43,249.07,2026-05-05,0.054138766206012254,MIBOR,380.0,Exchange,New,N,Y,N,Physical,BKUS,Active
FIC2538,Calypso,21-Nov-2025,21-Nov-2025,22-Nov-2025,N,26-Feb-2026,CUST002538,Erika Reed Mutual Fund,OTC,Laura Williams Non-Banking Fin Co,FixedIncome-HK,FixedIncome,NCD,Dr Jodie Anderson Finance Company,Soverign-StateGovt,Senior Unsecured,A,1000,1061.7,1061.7,Fixed Coupon,7.5,Annual,30/360,2025-02-21,2031-02-21,Buy,44093,USD,46813538.1,46813538.1,46813538.1,46813.54,2026-02-21,0.007064142413111048,SOFR,7500.0,OTC,New,Y,Y,N,Physical,BKUS,Active
FIC2539,BloomTOMS,16-Sep-2024,16-Sep-2024,17-Sep-2024,Y,21-Feb-2025,CUST002539,Norman Hopkins Pub Ltd Company,OTC,Erica Cervantes Mutual Fund,Forex-LON,FixedIncome,NCD,Grace Baxter Banking Ltd,Soverign-CG,Senior Secured,A,10000,9182.07,9182.07,Zero Coupon,4.2,Semiannual,Actual/365,2024-02-16,2029-02-16,Buy,26320,USD,241672082.4,241672082.4,241672082.4,241672.08,2025-02-16,0.0004574131976776479,ESTR,42000.0,OTC,Amended,Y,Y,Y,Physical,BKUS,Active
FIC2540,BloomTOMS,30-Sep-2025,30-Sep-2025,01-Oct-2025,Y,04-Nov-2025,CUST002540,Melissa Greer Pvt Ltd Company,CCP,Amanda Alvarez Non-Banking Fin Co,Credit-NY,FixedIncome,NCD,George Villa Banking Ltd,Soverign-StateGovt,Senior Unsecured,BBB,10000,12016.88,12016.88,Fixed Coupon,5.8,Quarterly,Actual/365,2025-07-30,2031-07-30,Sell,39508,USD,474762895.04,474762895.04,474762895.04,237381.45,2025-10-30,0.00048265439947806755,MIBOR,58000.0,Exchange,New,Y,Y,Y,Physical,BKUS,Active
FIC2541,BloomTOMS,03-Dec-2025,03-Dec-2025,04-Dec-2025,Y,08-Jan-2026,CUST002541,Nilima Sen Pub Ltd Company,OTC,Warhi Din Non-Banking Fin Co,FixedIncome-HK,FixedIncome,Bonds,Ojas Gour Brokers Ltd,Soverign-StateGovt,Senior Unsecured,BBB,100,106.58,106.58,Fixed Coupon,7.7,Monthly,Actual/360,2025-07-03,2034-07-03,Buy,20486,USD,2183397.88,2183397.88,2183397.88,2183.4,2026-01-03,0.0722462000375305,SONIA,770.0,OTC,New,Y,Y,N,Physical,BKUS,Diversify
FIC2542,Murex,16-Jan-2025,16-Jan-2025,17-Jan-2025,Y,21-Jul-2025,CUST002542,Balhaar Comar Banking Ltd,CCP,Ms Rita White Pvt Ltd Company,Credit-LON,FixedIncome,Bonds,Samuel Frederick Pvt Ltd Company,PublicLtd-Large,Subordinated,A,100,110.04,110.04,Fixed Coupon,6.2,Semiannual,30E/360,2024-07-16,2034-07-16,Sell,18254,USD,2008670.16,2008670.16,2008670.16,1004.34,2025-07-16,0.05634314794620138,MIBOR,620.0,Exchange,New,Y,Y,Y,Physical,BKUS,Diversify
FIC2543,Murex,24-Nov-2025,24-Nov-2025,25-Nov-2025,Y,01-Mar-2026,CUST002543,Baghyawati Sankar Finance Company,OTC,Wahab Samra Finance Company,Credit-HK,FixedIncome,Bonds,Todd Webb Finance Company,Quasi-Govt,Preferred,AA ,1000,721.63,721.63,Fixed Coupon,9.6,Annual,Actual/Actual (ISDA),2025-02-24,2034-02-24,Sell,25171,USD,18164148.73,18164148.73,18164148.73,9082.07,2026-02-24,0.013303216329698045,ESTR,9600.0,OTC,New,Y,Y,N,Physical,BKUS,Diversify
