Call_ID,Call_source_system,Agreement_id,Margin_type,Call_direction,Call_amount,Call_result,Call_result_reason,Call_date
CALL1902,Acadia,CSA_CP1902,InitialMargin,CallMade,7858480.75,Agreed,NA,20-Nov-2025
CALL1903,Acadia,CSA_CP1903,VariationMargin,CallReceived,18018629.49,Challenged,CSA difference,07-Nov-2025
CALL1904,Acadia,CSA_CP1904,InitialMargin,CallReceived,20563180.7,Agreed,NA,24-Jul-2023
CALL1905,Acadia,CSA_CP1905,InitialMargin,CallMade,6213432.18,Disputed,CSA difference,03-Nov-2025
CALL1906,Acadia,CSA_CP1906,VariationMargin,CallReceived,5127402.2,Agreed,NA,03-Nov-2025
CALL1907,Acadia,CSA_CP1907,InitialMargin,CallReceived,31172755.6,Disputed,Timing differnce,11-Nov-2025
CALL1908,Acadia,CSA_CP1908,InitialMargin,CallReceived,27272971.69,Challenged,CSA difference,13-Nov-2025
CALL1909,Acadia,CSA_CP1909,VariationMargin,CallMade,42113555.59,Agreed,NA,12-Nov-2025
CALL1910,Acadia,CSA_CP1910,InitialMargin,CallReceived,8950604.91,Agreed,NA,03-Nov-2025
CALL1911,Acadia,CSA_CP1911,InitialMargin,CallMade,3562834.52,Agreed,NA,10-Nov-2025
CALL1912,Acadia,CSA_CP1912,VariationMargin,CallReceived,549875.63,Agreed,NA,24-Nov-2025
CALL1913,Acadia,CSA_CP1913,VariationMargin,CallMade,7166078.48,Agreed,NA,17-Apr-2024
CALL1914,Acadia,CSA_CP1914,InitialMargin,CallMade,32629487.61,Disputed,Timing differnce,10-Nov-2025
CALL1915,Acadia,CSA_CP1915,InitialMargin,CallMade,12847339.2,Agreed,NA,25-Nov-2025
CALL1916,Acadia,CSA_CP1916,InitialMargin,CallMade,7493011.96,Agreed,NA,05-Nov-2025
CALL1917,Acadia,CSA_CP1917,VariationMargin,CallMade,7248872.02,Pending,NA,28-Aug-2025
CALL1918,Acadia,CSA_CP1918,VariationMargin,CallReceived,6378164.15,Agreed,NA,17-Nov-2025
CALL1919,Acadia,CSA_CP1919,InitialMargin,CallMade,5664004.66,Pending,NA,03-Dec-2025
CALL1920,Acadia,CSA_CP1920,VariationMargin,CallReceived,14621726.51,Agreed,NA,28-Nov-2024
CALL1921,Acadia,CSA_CP1921,InitialMargin,CallMade,32603412.33,Challenged,Trade Difference,03-Nov-2025
CALL1922,Acadia,CSA_CP1922,InitialMargin,CallMade,5273500.35,Agreed,NA,25-Nov-2025
CALL1923,Acadia,CSA_CP1923,VariationMargin,CallReceived,12529074.71,Pending,NA,21-Nov-2025
CALL1924,Acadia,CSA_CP1924,VariationMargin,CallMade,9996567.36,Agreed,NA,20-Feb-2024
CALL1925,Acadia,CSA_CP1925,NetCashMargin,CallMade,14276325.67,Agreed,NA,20-Nov-2025
CALL1926,Acadia,CSA_CP1926,InitialMargin,CallMade,15402496.99,Agreed,NA,01-Dec-2025
CALL1927,Acadia,CSA_CP1927,VariationMargin,CallReceived,11529159.79,Disputed,Trade Difference,19-Nov-2025
CALL1928,Acadia,CSA_CP1928,NetCashMargin,CallMade,1696519.31,Agreed,NA,03-Nov-2025
CALL1929,Acadia,CSA_CP1929,VariationMargin,CallMade,1698988.45,Agreed,NA,18-Nov-2025
CALL1930,Acadia,CSA_CP1930,VariationMargin,CallMade,7248608.34,Agreed,NA,18-Nov-2025
CALL1931,Acadia,CSA_CP1931,VariationMargin,CallReceived,3822284.05,Agreed,NA,14-Nov-2025
CALL1932,Acadia,CSA_CP1932,VariationMargin,CallMade,3382257.65,Disputed,Valuation difference,27-Nov-2025
CALL1933,Acadia,CSA_CP1933,InitialMargin,CallReceived,11748419.49,Agreed,NA,31-May-2024
CALL1934,Manual,CSA_CP1934,InitialMargin,CallReceived,10862441.44,Agreed,NA,13-Nov-2025
CALL1935,Acadia,CSA_CP1935,VariationMargin,CallMade,6760429.51,Agreed,NA,24-Nov-2025
CALL1936,Acadia,CSA_CP1936,InitialMargin,CallMade,3554662.55,Agreed,NA,06-Nov-2025
CALL1937,Acadia,CSA_CP1937,VariationMargin,CallReceived,2662255.94,Agreed,NA,28-Nov-2025
CALL1938,Manual,CSA_CP1938,InitialMargin,CallMade,35866350.4,Disputed,Trade Difference,03-Nov-2025
CALL1939,Acadia,CSA_CP1939,NetCashMargin,CallMade,2927067.21,Agreed,NA,04-Nov-2025
CALL1940,Acadia,CSA_CP1940,InitialMargin,CallMade,6593091.34,Agreed,NA,05-Nov-2025
CALL1941,Acadia,CSA_CP1941,InitialMargin,CallReceived,1640011.75,Agreed,NA,25-Nov-2025
CALL1942,Acadia,CSA_CP1942,InitialMargin,CallMade,11718571.08,Agreed,NA,03-Dec-2025
CALL1943,Acadia,CSA_CP1943,InitialMargin,CallMade,17888172.53,Disputed,CSA difference,26-Nov-2025
CALL1944,Acadia,CSA_CP1944,VariationMargin,CallReceived,13686122.35,Pending,NA,19-Nov-2025
CALL1945,Acadia,CSA_CP1945,InitialMargin,CallReceived,7049367.92,Agreed,NA,14-Nov-2025
CALL1946,Acadia,CSA_CP1946,VariationMargin,CallMade,9144243.06,Agreed,NA,21-Nov-2025
CALL1947,Acadia,CSA_CP1947,InitialMargin,CallReceived,9530998.6,Challenged,CSA difference,03-Nov-2025
CALL1948,Acadia,CSA_CP1948,VariationMargin,CallReceived,21312527.67,Disputed,Trade Difference,21-Nov-2025
CALL1949,Acadia,CSA_CP1949,VariationMargin,CallMade,6451428.45,Agreed,NA,18-Mar-2024
CALL1950,Acadia,CSA_CP1950,InitialMargin,CallMade,8768063.41,Challenged,CSA difference,05-Nov-2025
CALL1951,Acadia,CSA_CP1951,InitialMargin,CallMade,3559972.6,Agreed,NA,13-Nov-2025
CALL1952,Acadia,CSA_CP1952,VariationMargin,CallReceived,15773818.89,Disputed,Timing differnce,24-Nov-2025
CALL1953,Acadia,CSA_CP1953,VariationMargin,CallReceived,14086298.78,Agreed,NA,05-Nov-2025
CALL1954,Acadia,CSA_CP1954,InitialMargin,CallMade,8665741.11,Disputed,Valuation difference,03-Nov-2025
CALL1955,Acadia,CSA_CP1955,VariationMargin,CallMade,12190408.14,Agreed,NA,25-Nov-2025
CALL1956,Acadia,CSA_CP1956,InitialMargin,CallMade,1855797.72,Pending,NA,03-Dec-2025
CALL1957,Acadia,CSA_CP1957,VariationMargin,CallReceived,5262897.07,Pending,NA,12-Nov-2025
CALL1958,Acadia,CSA_CP1958,VariationMargin,CallMade,329670.4,Agreed,NA,07-Nov-2025
CALL1959,Acadia,CSA_CP1959,NetCashMargin,CallMade,5526492.46,Disputed,CSA difference,13-Nov-2025
CALL1960,Acadia,CSA_CP1960,VariationMargin,CallMade,10698472.37,Agreed,NA,16-Oct-2024
CALL1961,Acadia,CSA_CP1961,InitialMargin,CallReceived,13241532.57,Challenged,Valuation difference,10-Nov-2025
CALL1962,Acadia,CSA_CP1962,InitialMargin,CallReceived,5881527.01,Agreed,NA,18-Nov-2025
CALL1963,Acadia,CSA_CP1963,InitialMargin,CallReceived,499830.41,Agreed,NA,05-Nov-2025
CALL1964,Acadia,CSA_CP1964,VariationMargin,CallReceived,16513547.26,Agreed,NA,20-Nov-2025
CALL1965,Acadia,CSA_CP1965,VariationMargin,CallMade,6890054.99,Agreed,NA,03-Nov-2025
CALL1966,Acadia,CSA_CP1966,InitialMargin,CallMade,11824276.65,Agreed,NA,05-Dec-2025
CALL1967,Acadia,CSA_CP1967,VariationMargin,CallMade,26624590.34,Agreed,NA,02-Dec-2025
CALL1968,Acadia,CSA_CP1968,VariationMargin,CallMade,7089574.37,Agreed,NA,21-Mar-2023
CALL1969,Acadia,CSA_CP1969,VariationMargin,CallReceived,42556951.44,Agreed,NA,14-Nov-2025
CALL1970,Acadia,CSA_CP1970,NetCashMargin,CallMade,6410577.16,Agreed,NA,08-Aug-2024
CALL1971,Manual,CSA_CP1971,NetCashMargin,CallReceived,4785248.77,Agreed,NA,26-Nov-2025
CALL1972,Acadia,CSA_CP1972,InitialMargin,CallReceived,15924395.24,Challenged,Trade Difference,11-Nov-2025
CALL1973,Acadia,CSA_CP1973,VariationMargin,CallReceived,3648371.43,Pending,NA,25-Nov-2025
CALL1974,Acadia,CSA_CP1974,VariationMargin,CallReceived,2533999.31,Disputed,CSA difference,05-Dec-2025
CALL1975,Acadia,CSA_CP1975,VariationMargin,CallMade,622652.38,Challenged,CSA difference,19-Nov-2025
CALL1976,Acadia,CSA_CP1976,VariationMargin,CallMade,12583694.66,Disputed,Valuation difference,06-Nov-2023
CALL1977,Acadia,CSA_CP1977,VariationMargin,CallMade,1078348.42,Agreed,NA,04-Jun-2024
CALL1978,Acadia,CSA_CP1978,InitialMargin,CallMade,2086663.79,Agreed,NA,14-Nov-2024
CALL1979,Acadia,CSA_CP1979,VariationMargin,CallMade,2438279.22,Challenged,CSA difference,07-Nov-2025
CALL1980,Manual,CSA_CP1980,InitialMargin,CallReceived,2102702.66,Disputed,Timing differnce,05-Dec-2025
CALL1981,Acadia,CSA_CP1981,InitialMargin,CallReceived,2385697.63,Agreed,NA,11-Dec-2023
CALL1982,Acadia,CSA_CP1982,InitialMargin,CallMade,9821117.09,Agreed,NA,12-Nov-2025
CALL1983,Acadia,CSA_CP1983,VariationMargin,CallReceived,20584874.41,Agreed,NA,03-Nov-2025
CALL1984,Acadia,CSA_CP1984,VariationMargin,CallReceived,1851492.92,Agreed,NA,13-Nov-2025
CALL1985,Acadia,CSA_CP1985,InitialMargin,CallMade,18617595.18,Pending,NA,10-Nov-2025
CALL1986,Acadia,CSA_CP1986,VariationMargin,CallReceived,13746375.41,Agreed,NA,14-Nov-2025
CALL1987,Acadia,CSA_CP1987,VariationMargin,CallReceived,2208124.91,Agreed,NA,12-Nov-2025
CALL1988,Acadia,CSA_CP1988,NetCashMargin,CallReceived,319925.65,Agreed,NA,10-Jul-2025
CALL1989,Acadia,CSA_CP1989,VariationMargin,CallReceived,15476610.07,Challenged,CSA difference,05-Sep-2024
CALL1990,Manual,CSA_CP1990,VariationMargin,CallReceived,7391394.67,Agreed,NA,11-Nov-2025
CALL1991,Acadia,CSA_CP1991,InitialMargin,CallReceived,16228058.46,Agreed,NA,17-Nov-2025
CALL1992,Acadia,CSA_CP1992,VariationMargin,CallReceived,15051518.9,Agreed,NA,03-Nov-2025
CALL1993,Acadia,CSA_CP1993,VariationMargin,CallReceived,41244303.59,Agreed,NA,27-Jun-2023
CALL1994,Acadia,CSA_CP1994,InitialMargin,CallReceived,7105773.84,Agreed,NA,24-Nov-2025
CALL1995,Acadia,CSA_CP1995,InitialMargin,CallMade,12685982.12,Pending,NA,12-Apr-2024
CALL1996,Acadia,CSA_CP1996,VariationMargin,CallMade,15825096.21,Agreed,NA,17-Nov-2025
CALL1997,Acadia,CSA_CP1997,VariationMargin,CallMade,4168877.74,Agreed,NA,04-Dec-2025
CALL1998,Acadia,CSA_CP1998,NetCashMargin,CallMade,7495247.55,Agreed,NA,20-Nov-2025
CALL1999,Acadia,CSA_CP1999,VariationMargin,CallReceived,11590824.39,Agreed,NA,11-Nov-2025
CALL2000,Acadia,CSA_CP2000,VariationMargin,CallReceived,33350313.29,Pending,NA,25-Nov-2025
CALL2001,Manual,CSA_CP2001,InitialMargin,CallMade,12148732.68,Agreed,NA,04-Dec-2025
CALL2002,Acadia,CSA_CP2002,InitialMargin,CallMade,15621849.16,Pending,NA,05-Nov-2025
CALL2003,Acadia,CSA_CP2003,InitialMargin,CallMade,3901311.79,Challenged,Timing differnce,28-Nov-2025
CALL2004,Acadia,CSA_CP2004,NetCashMargin,CallReceived,4643038.03,Agreed,NA,01-Dec-2025
CALL2005,Acadia,CSA_CP2005,VariationMargin,CallReceived,24953135.97,Agreed,NA,13-Nov-2025
CALL2006,Acadia,CSA_CP2006,InitialMargin,CallMade,23511076.05,Agreed,NA,26-May-2025
CALL2007,Acadia,CSA_CP2007,InitialMargin,CallMade,6292920.89,Pending,NA,14-Nov-2025
CALL2008,Acadia,CSA_CP2008,InitialMargin,CallReceived,17918372.86,Agreed,NA,24-Mar-2025
CALL2009,Acadia,CSA_CP2009,VariationMargin,CallMade,12671840.62,Agreed,NA,27-Aug-2024
CALL2010,Manual,CSA_CP2010,InitialMargin,CallMade,1041289.38,Pending,NA,29-Dec-2023
CALL2011,Acadia,CSA_CP2011,InitialMargin,CallMade,15608589.05,Agreed,NA,13-Nov-2025
CALL2012,Acadia,CSA_CP2012,NetCashMargin,CallMade,7547132.75,Agreed,NA,26-Aug-2024
CALL2013,Manual,CSA_CP2013,VariationMargin,CallReceived,13968613.03,Agreed,NA,20-Nov-2025
CALL2014,Acadia,CSA_CP2014,VariationMargin,CallReceived,16624940.11,Agreed,NA,04-Dec-2025
CALL2015,Acadia,CSA_CP2015,VariationMargin,CallReceived,4813602.93,Agreed,NA,14-Nov-2025
CALL2016,Acadia,CSA_CP2016,InitialMargin,CallMade,21904392.9,Agreed,NA,18-Nov-2025
CALL2017,Acadia,CSA_CP2017,InitialMargin,CallReceived,11999016.77,Agreed,NA,12-Nov-2025
CALL2018,Acadia,CSA_CP2018,InitialMargin,CallReceived,15388926.15,Agreed,NA,04-Nov-2025
CALL2019,Acadia,CSA_CP2019,InitialMargin,CallMade,1293381.34,Challenged,Valuation difference,02-May-2024
CALL2020,Acadia,CSA_CP2020,VariationMargin,CallMade,15503781.62,Disputed,Valuation difference,03-Oct-2024
CALL2021,Acadia,CSA_CP2021,InitialMargin,CallReceived,4236000.95,Pending,NA,16-Feb-2024
CALL2022,Acadia,CSA_CP2022,VariationMargin,CallMade,2339232.41,Disputed,Trade Difference,19-Nov-2025
CALL2023,Acadia,CSA_CP2023,VariationMargin,CallMade,26390481.83,Agreed,NA,01-Dec-2025
CALL2024,Acadia,CSA_CP2024,InitialMargin,CallMade,6659341.35,Agreed,NA,03-Nov-2025
CALL2025,Acadia,CSA_CP2025,VariationMargin,CallMade,9980541.07,Agreed,NA,17-Nov-2025
CALL2026,Acadia,CSA_CP2026,VariationMargin,CallMade,24418449.18,Disputed,Valuation difference,05-Jan-2024
CALL2027,Acadia,CSA_CP2027,NetCashMargin,CallMade,17325511.66,Agreed,NA,26-Nov-2025
CALL2028,Acadia,CSA_CP2028,VariationMargin,CallMade,529346.41,Agreed,NA,03-Dec-2025
CALL2029,Acadia,CSA_CP2029,InitialMargin,CallMade,4062534.81,Disputed,Timing differnce,14-Nov-2025
CALL2030,Acadia,CSA_CP2030,InitialMargin,CallReceived,6215919.92,Agreed,NA,20-Nov-2025
CALL2031,Acadia,CSA_CP2031,InitialMargin,CallReceived,21169727.93,Agreed,NA,14-Nov-2025
CALL2032,Acadia,CSA_CP2032,NetCashMargin,CallMade,23684274.87,Agreed,NA,05-Nov-2025
CALL2033,Acadia,CSA_CP2033,InitialMargin,CallMade,15097108.38,Agreed,NA,11-Nov-2025
CALL2034,Acadia,CSA_CP2034,VariationMargin,CallReceived,5024344.45,Agreed,NA,18-Nov-2025
CALL2035,Acadia,CSA_CP2035,InitialMargin,CallReceived,2096257.83,Agreed,NA,21-Nov-2025
CALL2036,Acadia,CSA_CP2036,InitialMargin,CallMade,14140892.8,Agreed,NA,17-Dec-2024
CALL2037,Acadia,CSA_CP2037,VariationMargin,CallMade,5443508.52,Agreed,NA,27-Nov-2025
CALL2038,Acadia,CSA_CP2038,VariationMargin,CallReceived,13876232.95,Agreed,NA,03-Dec-2025
CALL2039,Acadia,CSA_CP2039,InitialMargin,CallReceived,1830794.42,Agreed,NA,05-Dec-2025
CALL2040,Acadia,CSA_CP2040,VariationMargin,CallReceived,27733946.2,Agreed,NA,04-Nov-2025
CALL2041,Acadia,CSA_CP2041,VariationMargin,CallMade,22008340.88,Agreed,NA,28-Nov-2025
CALL2042,Acadia,CSA_CP2042,VariationMargin,CallReceived,6801727.72,Agreed,NA,12-Nov-2025
CALL2043,Acadia,CSA_CP2043,VariationMargin,CallMade,3602736.47,Agreed,NA,27-Feb-2025
CALL2044,Acadia,CSA_CP2044,VariationMargin,CallMade,23520663.68,Pending,NA,04-Dec-2025
CALL2045,Acadia,CSA_CP2045,InitialMargin,CallReceived,700633.58,Agreed,NA,13-Jun-2023
CALL2046,Acadia,CSA_CP2046,VariationMargin,CallReceived,3961805.92,Pending,NA,14-Nov-2025
CALL2047,Acadia,CSA_CP2047,VariationMargin,CallMade,24552132.69,Pending,NA,01-Dec-2025
CALL2048,Acadia,CSA_CP2048,InitialMargin,CallReceived,6421389.2,Agreed,NA,04-Dec-2025
CALL2049,Acadia,CSA_CP2049,VariationMargin,CallReceived,6415658.22,Challenged,CSA difference,13-Nov-2025
CALL2050,Acadia,CSA_CP2050,VariationMargin,CallMade,3048088.27,Agreed,NA,26-Nov-2025
CALL2051,Acadia,CSA_CP2051,InitialMargin,CallMade,27994113.76,Agreed,NA,31-Jul-2024
CALL2052,Acadia,CSA_CP2052,VariationMargin,CallReceived,13508799.73,Agreed,NA,12-Dec-2024
CALL2053,Acadia,CSA_CP2053,InitialMargin,CallMade,11448769.17,Agreed,NA,20-Dec-2024
CALL2054,Acadia,CSA_CP2054,VariationMargin,CallReceived,12939900.81,Challenged,Timing differnce,25-Nov-2025
CALL2055,Acadia,CSA_CP2055,VariationMargin,CallReceived,13468174.84,Agreed,NA,10-Nov-2025
CALL2056,Acadia,CSA_CP2056,InitialMargin,CallMade,29893601.5,Disputed,CSA difference,07-Nov-2025
CALL2057,Acadia,CSA_CP2057,InitialMargin,CallReceived,1587605.97,Agreed,NA,03-Nov-2025
CALL2058,Acadia,CSA_CP2058,InitialMargin,CallMade,23270575.66,Agreed,NA,03-Jun-2025
CALL2059,Acadia,CSA_CP2059,InitialMargin,CallMade,15520386.71,Agreed,NA,21-Nov-2025
CALL2060,Acadia,CSA_CP2060,NetCashMargin,CallReceived,1339356.92,Agreed,NA,06-Nov-2025
CALL2061,Acadia,CSA_CP2061,VariationMargin,CallReceived,26375741.29,Disputed,Timing differnce,26-Nov-2025
CALL2062,Acadia,CSA_CP2062,VariationMargin,CallMade,12853787.37,Pending,NA,20-Nov-2025
CALL2063,Acadia,CSA_CP2063,VariationMargin,CallMade,29738072.82,Disputed,CSA difference,13-Nov-2025
CALL2064,Acadia,CSA_CP2064,NetCashMargin,CallMade,1150293.22,Agreed,NA,02-Dec-2025
CALL2065,Acadia,CSA_CP2065,InitialMargin,CallMade,20938993.54,Agreed,NA,14-Nov-2025
CALL2066,Acadia,CSA_CP2066,InitialMargin,CallReceived,2163208.55,Agreed,NA,24-Nov-2025
CALL2067,Acadia,CSA_CP2067,VariationMargin,CallReceived,41384095.69,Challenged,Timing differnce,27-Nov-2025
CALL2068,Acadia,CSA_CP2068,NetCashMargin,CallMade,16611063.51,Agreed,NA,03-Nov-2025
CALL2069,Acadia,CSA_CP2069,InitialMargin,CallMade,14976930.56,Agreed,NA,28-Sep-2023
CALL2070,Acadia,CSA_CP2070,VariationMargin,CallMade,2553526.49,Agreed,NA,10-Jul-2025
CALL2071,Acadia,CSA_CP2071,VariationMargin,CallMade,16943601.97,Disputed,CSA difference,05-Nov-2025
CALL2072,Acadia,CSA_CP2072,InitialMargin,CallReceived,26690513.26,Agreed,NA,04-Nov-2025
CALL2073,Acadia,CSA_CP2073,VariationMargin,CallMade,5544652.76,Disputed,Trade Difference,31-Oct-2024
CALL2074,Acadia,CSA_CP2074,VariationMargin,CallMade,9135787.33,Agreed,NA,03-Jun-2025
CALL2075,Acadia,CSA_CP2075,VariationMargin,CallReceived,10915556.94,Agreed,NA,07-Nov-2025
CALL2076,Acadia,CSA_CP2076,VariationMargin,CallMade,1649977.08,Agreed,NA,05-Mar-2025
CALL2077,Acadia,CSA_CP2077,VariationMargin,CallMade,12097963.23,Agreed,NA,05-Nov-2025
CALL2078,Acadia,CSA_CP2078,VariationMargin,CallMade,24743713.71,Agreed,NA,26-Nov-2025
CALL2079,Acadia,CSA_CP2079,VariationMargin,CallMade,451456.42,Agreed,NA,14-Nov-2025
CALL2080,Acadia,CSA_CP2080,VariationMargin,CallReceived,4326591.46,Pending,NA,05-Jun-2025
CALL2081,Acadia,CSA_CP2081,NetCashMargin,CallMade,27237399.93,Agreed,NA,20-Nov-2025
CALL2082,Acadia,CSA_CP2082,VariationMargin,CallMade,16751501.7,Agreed,NA,12-Nov-2025
CALL2083,Acadia,CSA_CP2083,VariationMargin,CallReceived,13537492.06,Pending,NA,20-Nov-2025
CALL2084,Acadia,CSA_CP2084,InitialMargin,CallReceived,4960249.62,Agreed,NA,19-Nov-2025
CALL2085,Acadia,CSA_CP2085,InitialMargin,CallReceived,1642932.14,Agreed,NA,24-Nov-2025
CALL2086,Acadia,CSA_CP2086,VariationMargin,CallMade,855688.92,Agreed,NA,14-Nov-2025
CALL2087,Acadia,CSA_CP2087,VariationMargin,CallMade,774058.35,Challenged,Timing differnce,19-Feb-2025
CALL2088,Acadia,CSA_CP2088,VariationMargin,CallMade,15154035.88,Disputed,Valuation difference,14-Nov-2025
CALL2089,Acadia,CSA_CP2089,VariationMargin,CallMade,5675456.04,Agreed,NA,09-Feb-2023
CALL2090,Acadia,CSA_CP2090,VariationMargin,CallMade,8920488.09,Pending,NA,05-Dec-2025
CALL2091,Acadia,CSA_CP2091,InitialMargin,CallMade,18110338.9,Agreed,NA,03-Nov-2025
CALL2092,Acadia,CSA_CP2092,VariationMargin,CallReceived,9991987.55,Pending,NA,28-Nov-2025
CALL2093,Acadia,CSA_CP2093,VariationMargin,CallReceived,13770468.62,Agreed,NA,21-Nov-2025
CALL2094,Acadia,CSA_CP2094,InitialMargin,CallReceived,18043057.95,Agreed,NA,02-Sep-2024
CALL2095,Acadia,CSA_CP2095,VariationMargin,CallMade,2401785.02,Agreed,NA,03-Nov-2025
CALL2096,Acadia,CSA_CP2096,InitialMargin,CallMade,3630731.87,Agreed,NA,06-Nov-2025
CALL2097,Acadia,CSA_CP2097,InitialMargin,CallMade,29227248.8,Agreed,NA,26-Nov-2025
CALL2098,Acadia,CSA_CP2098,InitialMargin,CallMade,5076438.02,Pending,NA,04-Dec-2025
CALL2099,Acadia,CSA_CP2099,InitialMargin,CallMade,15023490.54,Pending,NA,17-Nov-2025
CALL2100,Acadia,CSA_CP2100,InitialMargin,CallMade,2098263.62,Agreed,NA,02-Oct-2025
CALL2101,Acadia,CSA_CP2101,VariationMargin,CallMade,3532563.89,Agreed,NA,19-Nov-2025
CALL2102,Acadia,CSA_CP2102,InitialMargin,CallMade,12847570.8,Agreed,NA,12-Nov-2025
CALL2103,Acadia,CSA_CP2103,InitialMargin,CallMade,24854363.35,Challenged,Timing differnce,21-Nov-2025
CALL2104,Acadia,CSA_CP2104,VariationMargin,CallMade,13716210.2,Agreed,NA,30-Sep-2024
CALL2105,Acadia,CSA_CP2105,VariationMargin,CallMade,6624049.36,Agreed,NA,05-Dec-2025
CALL2106,Acadia,CSA_CP2106,VariationMargin,CallReceived,29047957.77,Agreed,NA,26-Nov-2025
CALL2107,Acadia,CSA_CP2107,VariationMargin,CallMade,13486403.05,Disputed,Trade Difference,25-Nov-2025
CALL2108,Acadia,CSA_CP2108,InitialMargin,CallReceived,12217012.76,Challenged,Valuation difference,03-Sep-2024
CALL2109,Acadia,CSA_CP2109,VariationMargin,CallMade,3686032.76,Agreed,NA,17-Nov-2025
CALL2110,Acadia,CSA_CP2110,VariationMargin,CallMade,12320034.25,Challenged,CSA difference,03-Nov-2025
CALL2111,Acadia,CSA_CP2111,VariationMargin,CallMade,7086276.31,Pending,NA,18-Nov-2025
CALL2112,Acadia,CSA_CP2112,VariationMargin,CallMade,16092867.12,Disputed,CSA difference,07-Nov-2025
CALL2113,Acadia,CSA_CP2113,VariationMargin,CallReceived,1208185.93,Challenged,Trade Difference,25-Nov-2025
CALL2114,Acadia,CSA_CP2114,InitialMargin,CallReceived,3602880.14,Agreed,NA,01-Dec-2025
CALL2115,Acadia,CSA_CP2115,VariationMargin,CallMade,3692555.45,Agreed,NA,05-Dec-2025
CALL2116,Acadia,CSA_CP2116,InitialMargin,CallMade,9695584.2,Agreed,NA,20-Nov-2025
CALL2117,Acadia,CSA_CP2117,InitialMargin,CallMade,4725722.82,Agreed,NA,19-Nov-2025
CALL2118,Acadia,CSA_CP2118,VariationMargin,CallReceived,11807974.89,Agreed,NA,06-Nov-2025
CALL2119,Acadia,CSA_CP2119,VariationMargin,CallMade,1755853.46,Agreed,NA,01-Dec-2025
CALL2120,Acadia,CSA_CP2120,VariationMargin,CallMade,2613467.39,Agreed,NA,05-Nov-2025
CALL2121,Acadia,CSA_CP2121,VariationMargin,CallMade,729747.71,Disputed,Timing differnce,07-Nov-2025
CALL2122,Acadia,CSA_CP2122,InitialMargin,CallMade,6276448.67,Agreed,NA,20-Nov-2025
CALL2123,Acadia,CSA_CP2123,VariationMargin,CallMade,5355504.81,Agreed,NA,04-Dec-2025
CALL2124,Acadia,CSA_CP2124,VariationMargin,CallMade,3198471.68,Challenged,Trade Difference,24-Nov-2025
CALL2125,Acadia,CSA_CP2125,NetCashMargin,CallMade,2818451.86,Agreed,NA,24-Nov-2025
CALL2126,Acadia,CSA_CP2126,VariationMargin,CallReceived,3246866.25,Agreed,NA,05-Nov-2025
CALL2127,Acadia,CSA_CP2127,InitialMargin,CallMade,16732267.94,Agreed,NA,16-Oct-2024
CALL2128,Acadia,CSA_CP2128,VariationMargin,CallMade,16852649.73,Challenged,Trade Difference,28-Nov-2025
CALL2129,Acadia,CSA_CP2129,VariationMargin,CallReceived,8208417.77,Pending,NA,05-Dec-2025
CALL2130,Acadia,CSA_CP2130,VariationMargin,CallReceived,20747358.73,Agreed,NA,14-Nov-2025
CALL2131,Acadia,CSA_CP2131,VariationMargin,CallMade,13351635.2,Disputed,Timing differnce,01-Dec-2025
CALL2132,Acadia,CSA_CP2132,InitialMargin,CallMade,8893161.87,Agreed,NA,26-Nov-2025
CALL2133,Acadia,CSA_CP2133,VariationMargin,CallMade,6829941.13,Agreed,NA,06-Nov-2025
CALL2134,Acadia,CSA_CP2134,VariationMargin,CallMade,12772446.19,Agreed,NA,25-Nov-2025
CALL2135,Acadia,CSA_CP2135,InitialMargin,CallReceived,7580932.79,Pending,NA,18-Nov-2025
CALL2136,Acadia,CSA_CP2136,VariationMargin,CallReceived,31944867.27,Agreed,NA,08-Dec-2023
CALL2137,Acadia,CSA_CP2137,VariationMargin,CallReceived,3485747.96,Agreed,NA,27-Nov-2025
CALL2138,Acadia,CSA_CP2138,VariationMargin,CallReceived,15923106.93,Agreed,NA,24-Nov-2025
CALL2139,Acadia,CSA_CP2139,VariationMargin,CallReceived,10162268.16,Agreed,NA,26-Nov-2025
CALL2140,Acadia,CSA_CP2140,InitialMargin,CallMade,2395246.38,Disputed,Timing differnce,05-Sep-2024
CALL2141,Acadia,CSA_CP2141,InitialMargin,CallReceived,27034473.61,Agreed,NA,17-Nov-2025
CALL2142,Acadia,CSA_CP2142,VariationMargin,CallMade,5472249.91,Agreed,NA,11-Nov-2025
CALL2143,Acadia,CSA_CP2143,NetCashMargin,CallMade,13036350.27,Agreed,NA,24-Nov-2025
CALL2144,Acadia,CSA_CP2144,VariationMargin,CallReceived,25022607.08,Agreed,NA,17-Nov-2025
CALL2145,Acadia,CSA_CP2145,InitialMargin,CallReceived,1540575.66,Agreed,NA,03-Nov-2025
CALL2146,Acadia,CSA_CP2146,InitialMargin,CallReceived,21519147.71,Agreed,NA,25-Nov-2025
CALL2147,Acadia,CSA_CP2147,NetCashMargin,CallMade,24025350.83,Pending,NA,15-Oct-2024
CALL2148,Acadia,CSA_CP2148,InitialMargin,CallMade,7464171.81,Agreed,NA,24-Jun-2024
CALL2149,Acadia,CSA_CP2149,VariationMargin,CallMade,8246205.47,Agreed,NA,24-Apr-2024
