Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Settlement_date,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Buy_sell,Trade_quantity,Trade_currency,Price,Gross_amount,Gross_amount_USD,Net_amount,Fees_commission,Execution_venue,Order_type,Trade_status,Settlement_status,Settlement_type,Trade_capture_stp,Settlement_stp,Legal_entity,Portfolio_strategy
EQT4712,Bacardi,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,05-Dec-2025,CUST004712,Kathryn Weber Non-Banking Fin Co,OTC,Annette Francis Pub Ltd Company,Forex-HK,Equity,Cash Equity,Buy,348391,USD,264.12,92015848.37,92015848.37,92015848.37,920158.48,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT4713,Bacardi,15-Dec-2023,15-Dec-2023,15-Dec-2023,Y,17-Dec-2023,CUST004713,John Richardson Banking Ltd,OTC,Ian Williams Banking Ltd,Equity-LON,Equity,Cash Equity,Buy,171367,USD,256.09,43884770.79,43884770.79,43884770.79,219423.85,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT4714,Bloomberg,18-Jul-2023,18-Jul-2023,18-Jul-2023,Y,20-Jul-2023,CUST004714,Francisco Turner Pvt Ltd Company,CCP,Simon Dixit Brokers Ltd,Equity-HK,Equity,Cash Equity,Sell,228613,USD,341.76,78131435.19,78131435.19,78131435.19,781314.35,MTF,Market,New,Y,Physical,N,Y,BKUS,Diversify
EQT4715,Kondorplus,13-Oct-2025,13-Oct-2025,13-Oct-2025,Y,15-Oct-2025,CUST004715,Mckenzie Webster Banking Ltd,CCP,Jennifer Savage Brokers Ltd,Equity-NY,Equity,Cash Equity,Buy,271567,EUR,325.91,88507128.44,97357841.29,88507128.44,442535.64,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT4716,Kondorplus,31-Oct-2023,31-Oct-2023,31-Oct-2023,Y,02-Nov-2023,CUST004716,Jack Behl Pub Ltd Company,Broker,Abeer Balakrishnan Finance Company,Credit-NY,Equity,Cash Equity,Buy,516640,USD,193.46,99950900.05,99950900.05,99950900.05,999509.0,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT4717,Bacardi,11-Feb-2025,11-Feb-2025,11-Feb-2025,Y,13-Feb-2025,CUST004717,Ekalinga Oza Pub Ltd Company,OTC,Bobby Gray Mutual Fund,Credit-HK,Equity,Cash Equity,Sell,211766,USD,332.93,70503959.46,70503959.46,70503959.46,352519.8,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4718,Bacardi,09-May-2024,09-May-2024,09-May-2024,Y,11-May-2024,CUST004718,Christian Patel-Hall Brokers Ltd,CCP,Jordan Dennis Pvt Ltd Company,FixedIncome-LON,Equity,Cash Equity,Buy,152020,USD,461.86,70212480.45,70212480.45,70212480.45,351062.4,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Active
EQT4719,Bacardi,13-May-2024,13-May-2024,13-May-2024,Y,15-May-2024,CUST004719,Siya Narasimhan Pub Ltd Company,Broker,Ryan Cox Non-Banking Fin Co,Equity-NY,Equity,Cash Equity,Buy,22370,CAD,249.88,5589969.11,4080677.45,5589969.11,55899.69,MTF,Limit,New,Y,Physical,Y,N,BKUS,Passive
EQT4720,Bloomberg,02-Aug-2023,02-Aug-2023,02-Aug-2023,Y,04-Aug-2023,CUST004720,Zachary Butler Non-Banking Fin Co,Broker,David Warren Brokers Ltd,Equity-HK,Equity,Cash Equity,Buy,1041435,AUD,90.34,94083294.12,61154141.18,94083294.12,940832.94,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4721,Bacardi,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,05-Dec-2025,CUST004721,Krishna Bedi Pub Ltd Company,Broker,Jay Porter Banking Ltd,Credit-HK,Equity,Cash Equity,Buy,650379,USD,12.73,8280580.81,8280580.81,8280580.81,41402.9,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4722,Bacardi,19-Apr-2023,19-Apr-2023,19-Apr-2023,Y,21-Apr-2023,CUST004722,Zansi Bansal Banking Ltd,CCP,Dylan Smith Non-Banking Fin Co,Equity-NY,Equity,Cash Equity,Buy,36402,EUR,446.56,16255759.3,17881335.23,16255759.3,162557.59,MTF,Limit,New,N,Physical,Y,Y,BKUS,Active
EQT4723,Kondorplus,05-Jul-2024,05-Jul-2024,05-Jul-2024,Y,07-Jul-2024,CUST004723,Callum Shepherd Finance Company,OTC,Madhavi Dara Pub Ltd Company,FixedIncome-LON,Equity,Cash Equity,Sell,105872,USD,304.76,32265277.64,32265277.64,32265277.64,161326.39,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4724,Kondorplus,14-Oct-2024,14-Oct-2024,14-Oct-2024,Y,16-Oct-2024,CUST004724,Mr Jason Waters Pvt Ltd Company,OTC,Christine Johnson Mutual Fund,FixedIncome-LON,Equity,Cash Equity,Buy,690757,USD,132.15,91286946.83,91286946.83,91286946.83,912869.47,OTC,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4725,Bloomberg,02-Jun-2025,02-Jun-2025,02-Jun-2025,Y,04-Jun-2025,CUST004725,Ekaraj Gade Pub Ltd Company,Broker,Craig Chaney Mutual Fund,Forex-LON,Equity,Cash Equity,Buy,3713777,CAD,17.64,65508246.66,47821020.06,65508246.66,655082.47,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT4726,Bacardi,27-Sep-2023,27-Sep-2023,27-Sep-2023,Y,29-Sep-2023,CUST004726,Amanda Williams Mutual Fund,OTC,Kerry Alexander Mutual Fund,Credit-LON,Equity,Cash Equity,Sell,687952,USD,126.38,86946852.63,86946852.63,86946852.63,869468.53,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT4727,Kondorplus,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,19-Nov-2025,CUST004727,Janice Hart Mutual Fund,Broker,Ijaya Sekhon Non-Banking Fin Co,Equity-LON,Equity,Cash Equity,Buy,159940074,JPY,77.61,12412665633.64,84406126.31,12412665633.64,124126656.34,MTF,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT4728,Bloomberg,18-Feb-2025,18-Feb-2025,18-Feb-2025,Y,20-Feb-2025,CUST004728,Jacqueline Hanna Pub Ltd Company,OTC,Jean Gibson Pvt Ltd Company,Equity-NY,Equity,Cash Equity,Buy,279266,USD,12.71,3550233.56,3550233.56,3550233.56,35502.34,OTC,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4729,Kondorplus,07-Jun-2024,07-Jun-2024,07-Jun-2024,Y,09-Jun-2024,CUST004729,Dr Katy Evans Pvt Ltd Company,CCP,Hugh Marshall Pub Ltd Company,Forex-NY,Equity,Cash Equity,Buy,129572,EUR,288.28,37353173.13,41088490.44,37353173.13,373531.73,Exchange,Stop,Amended,Y,Physical,Y,Y,BKUS,Passive
EQT4730,Kondorplus,20-Nov-2025,20-Nov-2025,20-Nov-2025,Y,22-Nov-2025,CUST004730,Abigail Taylor Finance Company,Broker,Daniel Miller Pvt Ltd Company,Credit-HK,Equity,Cash Equity,Sell,79971,USD,86.45,6913489.27,6913489.27,6913489.27,69134.89,Exchange,Market,Amended,Y,Physical,Y,Y,BKUS,Active
EQT4731,Bloomberg,03-Apr-2025,03-Apr-2025,03-Apr-2025,Y,05-Apr-2025,CUST004731,Kevin Balan Banking Ltd,CCP,Gaurika Lalla Brokers Ltd,Credit-LON,Equity,Cash Equity,Buy,320962,EUR,268.12,86056155.78,94661771.36,86056155.78,860561.56,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4732,Bloomberg,24-Apr-2024,24-Apr-2024,24-Apr-2024,Y,26-Apr-2024,CUST004732,Lori Watts Pub Ltd Company,Broker,Samar Wadhwa Finance Company,FixedIncome-HK,Equity,Cash Equity,Sell,8744,EUR,206.66,1807121.95,1987834.15,1807121.95,9035.61,MTF,Stop,Amended,Y,Physical,Y,Y,BKUS,Diversify
EQT4733,Bloomberg,07-Nov-2024,07-Nov-2024,07-Nov-2024,Y,09-Nov-2024,CUST004733,Miss Elizabeth Smith Mutual Fund,OTC,John Miranda Brokers Ltd,Forex-NY,Equity,Cash Equity,Sell,1260069,CAD,90.98,114639630.76,83686930.46,114639630.76,573198.15,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT4734,Kondorplus,20-Nov-2025,20-Nov-2025,20-Nov-2025,Y,22-Nov-2025,CUST004734,Abhiram Venkataraman Pub Ltd Company,OTC,Kelly Hall Banking Ltd,FixedIncome-LON,Equity,Cash Equity,Buy,229476,USD,413.44,94874774.11,94874774.11,94874774.11,474373.87,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT4735,Kondorplus,16-Jun-2025,16-Jun-2025,16-Jun-2025,Y,18-Jun-2025,CUST004735,Cynthia Silva Brokers Ltd,OTC,Chatresh Manda Brokers Ltd,Equity-LON,Equity,Cash Equity,Buy,259462,EUR,302.04,78368484.58,86205333.03,78368484.58,391842.42,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT4736,Bloomberg,30-Oct-2023,30-Oct-2023,30-Oct-2023,Y,01-Nov-2023,CUST004736,Jesse Cox Mutual Fund,OTC,Nicholas Castillo Non-Banking Fin Co,Equity-NY,Equity,Cash Equity,Sell,927986,USD,106.0,98362131.82,98362131.82,98362131.82,491810.66,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Active
EQT4737,Bloomberg,28-Nov-2025,28-Nov-2025,28-Nov-2025,Y,30-Nov-2025,CUST004737,Nihal Soman Finance Company,OTC,Christopher Shan Banking Ltd,Equity-HK,Equity,Cash Equity,Buy,711543,EUR,90.3,64255124.34,70680636.77,64255124.34,321275.62,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT4738,Kondorplus,17-Oct-2024,17-Oct-2024,17-Oct-2024,Y,19-Oct-2024,CUST004738,Tara Reyes Banking Ltd,CCP,William Sen Non-Banking Fin Co,Forex-NY,Equity,Cash Equity,Sell,32635,USD,458.88,14975673.67,14975673.67,14975673.67,74878.37,MTF,Stop,New,N,Physical,Y,Y,BKUS,Active
EQT4739,Bacardi,04-Apr-2023,04-Apr-2023,04-Apr-2023,Y,06-Apr-2023,CUST004739,Ernest Mills Brokers Ltd,CCP,Leon Conway Finance Company,FixedIncome-NY,Equity,Cash Equity,Sell,242899,USD,220.76,53622737.29,53622737.29,53622737.29,268113.69,MTF,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4740,Bloomberg,09-Sep-2024,09-Sep-2024,09-Sep-2024,Y,11-Sep-2024,CUST004740,Warda Srinivasan Pvt Ltd Company,Broker,Steven Harrison Mutual Fund,Equity-NY,Equity,Cash Equity,Sell,16605,USD,143.84,2388582.52,2388582.52,2388582.52,23885.83,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT4741,Kondorplus,25-Apr-2025,25-Apr-2025,25-Apr-2025,Y,27-Apr-2025,CUST004741,Sara Burke Pvt Ltd Company,Broker,Ekantika Ramesh Pvt Ltd Company,FixedIncome-NY,Equity,Cash Equity,Sell,1211253,EUR,24.42,29582818.84,32541100.73,29582818.84,147914.09,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4742,Kondorplus,01-Dec-2025,01-Dec-2025,01-Dec-2025,Y,03-Dec-2025,CUST004742,Denis Vaughan Mutual Fund,Broker,Dr Adrian Green Finance Company,FixedIncome-HK,Equity,Cash Equity,Buy,139946,USD,287.23,40196627.78,40196627.78,40196627.78,401966.28,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT4743,Kondorplus,18-Mar-2024,18-Mar-2024,18-Mar-2024,Y,20-Mar-2024,CUST004743,Pratyush Ray Finance Company,OTC,Ria Wable Non-Banking Fin Co,FixedIncome-LON,Equity,Cash Equity,Buy,416776,USD,222.24,92622563.89,92622563.89,92622563.89,463112.82,OTC,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT4744,Bloomberg,01-Nov-2023,01-Nov-2023,01-Nov-2023,Y,03-Nov-2023,CUST004744,Heather Gilbert Mutual Fund,OTC,Mr Trevor Boyle Banking Ltd,FixedIncome-HK,Equity,Cash Equity,Sell,225776,USD,273.04,61645068.05,61645068.05,61645068.05,616450.68,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4745,Bloomberg,25-Jul-2025,25-Jul-2025,25-Jul-2025,Y,27-Jul-2025,CUST004745,Chavvi Varty Non-Banking Fin Co,OTC,Chavvi Bala Brokers Ltd,FixedIncome-NY,Equity,Cash Equity,Buy,105707,CAD,463.38,48982440.7,35757181.71,48982440.7,244912.2,OTC,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT4746,Bacardi,05-Jun-2025,05-Jun-2025,05-Jun-2025,Y,07-Jun-2025,CUST004746,Roger Bradley Brokers Ltd,Broker,Stephen Hobbs Banking Ltd,Forex-HK,Equity,Cash Equity,Sell,421289,USD,200.36,84408346.83,84408346.83,84408346.83,844083.47,Exchange,Limit,New,Y,Physical,N,Y,BKUS,Rebalance
EQT4747,Bacardi,17-Jan-2024,17-Jan-2024,17-Jan-2024,Y,19-Jan-2024,CUST004747,Ruth Church Brokers Ltd,Broker,Bhavna Chauhan Mutual Fund,Equity-HK,Equity,Cash Equity,Sell,177405,USD,471.22,83597926.11,83597926.11,83597926.11,835979.26,Exchange,Market,Amended,Y,Physical,Y,Y,BKUS,Passive
EQT4748,Bacardi,05-Sep-2024,05-Sep-2024,05-Sep-2024,Y,07-Sep-2024,CUST004748,Azad Bose Banking Ltd,CCP,Sharon Gilbert Pub Ltd Company,Equity-HK,Equity,Cash Equity,Buy,179057,EUR,154.82,27721666.95,30493833.64,27721666.95,277216.67,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Active
EQT4749,Bloomberg,14-Mar-2023,14-Mar-2023,14-Mar-2023,Y,16-Mar-2023,CUST004749,Laura Pearson Finance Company,OTC,Samantha Kelly Finance Company,Forex-LON,Equity,Cash Equity,Sell,1254703,GBP,61.94,77716740.13,97145925.16,77716740.13,777167.4,OTC,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT4750,Bloomberg,31-Dec-2024,31-Dec-2024,31-Dec-2024,Y,02-Jan-2025,CUST004750,Dr Marian Pickering Pvt Ltd Company,CCP,Andrew Ho Pvt Ltd Company,Equity-NY,Equity,Cash Equity,Buy,79011,USD,279.09,22051178.32,22051178.32,22051178.32,220511.78,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Active
EQT4751,Kondorplus,05-Sep-2023,05-Sep-2023,05-Sep-2023,Y,07-Sep-2023,CUST004751,Richard Stewart Banking Ltd,OTC,Akshay Magar Pvt Ltd Company,Forex-LON,Equity,Cash Equity,Sell,83815,USD,208.37,17464336.52,17464336.52,17464336.52,87321.68,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4752,Kondorplus,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,26-Nov-2025,CUST004752,Michael Neal Banking Ltd,CCP,Jay Butler Banking Ltd,Credit-HK,Equity,Cash Equity,Buy,77278,USD,495.75,38311066.14,38311066.14,38311066.14,383110.66,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT4753,Bacardi,28-Jul-2025,28-Jul-2025,28-Jul-2025,Y,30-Jul-2025,CUST004753,Mitchell Reid Mutual Fund,Broker,Alice Wilson Finance Company,Credit-NY,Equity,Cash Equity,Sell,362003,USD,147.8,53502403.04,53502403.04,53502403.04,267512.02,MTF,Limit,Cancelled,Y,Physical,Y,Y,BKUS,Passive
EQT4754,Kondorplus,16-Oct-2025,16-Oct-2025,16-Oct-2025,Y,18-Oct-2025,CUST004754,Anmol Chander Pub Ltd Company,OTC,Aaron Smith Banking Ltd,FixedIncome-NY,Equity,Cash Equity,Sell,232895,USD,116.18,27057298.23,27057298.23,27057298.23,270572.98,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Active
EQT4755,Kondorplus,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,29-Nov-2025,CUST004755,Parth Patla Brokers Ltd,OTC,Jason Jones Brokers Ltd,FixedIncome-LON,Equity,Cash Equity,Buy,137175,CAD,419.84,57592320.67,42042394.09,57592320.67,287961.6,OTC,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4756,Kondorplus,14-May-2024,14-May-2024,14-May-2024,Y,16-May-2024,CUST004756,Sherry Tucker Banking Ltd,Broker,Christopher Russell Brokers Ltd,FixedIncome-LON,Equity,Cash Equity,Buy,235684,USD,413.9,97548871.09,97548871.09,97548871.09,975488.71,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4757,Bloomberg,08-Aug-2024,08-Aug-2024,08-Aug-2024,Y,10-Aug-2024,CUST004757,Kala Pathak Finance Company,Broker,Pushti Bhatt Banking Ltd,FixedIncome-LON,Equity,Cash Equity,Buy,197201,USD,416.17,82068903.18,82068903.18,82068903.18,820689.03,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4758,Bacardi,17-Oct-2024,17-Oct-2024,17-Oct-2024,Y,19-Oct-2024,CUST004758,Peter Ramirez Non-Banking Fin Co,OTC,Dr Hazel Coleman Finance Company,Equity-NY,Equity,Cash Equity,Sell,105320,USD,401.95,42333316.83,42333316.83,42333316.83,211666.58,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT4759,Bloomberg,01-Mar-2024,01-Mar-2024,01-Mar-2024,Y,03-Mar-2024,CUST004759,Yochana Ghose Pvt Ltd Company,Broker,Katrina Guzman Banking Ltd,Credit-HK,Equity,Cash Equity,Sell,50833,USD,125.29,6368859.15,6368859.15,6368859.15,63688.59,MTF,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT4760,Bacardi,01-Apr-2025,01-Apr-2025,01-Apr-2025,Y,03-Apr-2025,CUST004760,Harinakshi Lala Non-Banking Fin Co,Broker,Hemal Sani Mutual Fund,Equity-NY,Equity,Cash Equity,Sell,35950,AUD,489.16,17585491.65,11430569.57,17585491.65,175854.92,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT4761,Kondorplus,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,07-Dec-2025,CUST004761,Paul Smith Mutual Fund,OTC,Kayla Houston Finance Company,Equity-HK,Equity,Cash Equity,Sell,72268,USD,435.37,31463458.81,31463458.81,31463458.81,157317.29,OTC,Limit,Cancelled,N,Physical,Y,Y,BKUS,Active
EQT4762,Bloomberg,11-Oct-2023,11-Oct-2023,11-Oct-2023,Y,13-Oct-2023,CUST004762,Gauri Bora Finance Company,Broker,Phillip Hampton Brokers Ltd,Equity-HK,Equity,Cash Equity,Sell,166494,USD,343.06,57117602.57,57117602.57,57117602.57,571176.03,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT4763,Bacardi,21-Apr-2025,21-Apr-2025,21-Apr-2025,Y,23-Apr-2025,CUST004763,Andrew Prasad Brokers Ltd,CCP,Max Young-Khan Pvt Ltd Company,Forex-LON,Equity,Cash Equity,Buy,180769,USD,478.63,86521450.1,86521450.1,86521450.1,432607.25,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4764,Kondorplus,22-Mar-2024,22-Mar-2024,22-Mar-2024,Y,24-Mar-2024,CUST004764,Derrick Joseph Mutual Fund,Broker,Anthony Jensen Finance Company,Credit-NY,Equity,Cash Equity,Buy,136239,USD,396.33,53995251.8,53995251.8,53995251.8,269976.26,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT4765,Kondorplus,11-Jun-2025,11-Jun-2025,11-Jun-2025,Y,13-Jun-2025,CUST004765,Suhani Kamdar Pub Ltd Company,CCP,Nachiket Narasimhan Pub Ltd Company,Equity-HK,Equity,Cash Equity,Sell,132886,USD,453.18,60222123.32,60222123.32,60222123.32,301110.62,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4766,Bloomberg,02-Oct-2023,02-Oct-2023,02-Oct-2023,Y,04-Oct-2023,CUST004766,Anjali Radhakrishnan Finance Company,Broker,Vedant Krishna Pvt Ltd Company,Forex-LON,Equity,Cash Equity,Buy,773314,USD,58.25,45043412.21,45043412.21,45043412.21,225217.06,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT4767,Bloomberg,14-Mar-2023,14-Mar-2023,14-Mar-2023,Y,16-Mar-2023,CUST004767,Frank Chambers Brokers Ltd,Broker,Eileen Scott Mutual Fund,Equity-NY,Equity,Cash Equity,Sell,171233,USD,243.72,41732897.87,41732897.87,41732897.87,208664.49,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4768,Kondorplus,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,28-Nov-2025,CUST004768,Urmi Taneja Finance Company,CCP,Linda Shaw Non-Banking Fin Co,Equity-LON,Equity,Cash Equity,Buy,16967,EUR,494.44,8389248.1,9228172.91,8389248.1,83892.48,MTF,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT4769,Bloomberg,22-May-2025,22-May-2025,22-May-2025,Y,24-May-2025,CUST004769,Alice Reed Non-Banking Fin Co,Broker,Pamela Clark Pub Ltd Company,FixedIncome-NY,Equity,Cash Equity,Buy,13045,USD,122.9,1603361.36,1603361.36,1603361.36,16033.61,MTF,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT4770,Bloomberg,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-Nov-2025,CUST004770,Steven Maldonado Finance Company,Broker,Hiral Raja Pvt Ltd Company,Credit-NY,Equity,Cash Equity,Buy,1203063,USD,28.64,34452573.73,34452573.73,34452573.73,344525.74,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT4771,Kondorplus,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-Nov-2025,CUST004771,Mr. Gregory Glass MD Banking Ltd,CCP,Veer Kibe Non-Banking Fin Co,Equity-NY,Equity,Cash Equity,Buy,43310,GBP,171.45,7425567.83,9281959.79,7425567.83,37127.84,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT4772,Kondorplus,16-Dec-2024,16-Dec-2024,16-Dec-2024,Y,18-Dec-2024,CUST004772,Michael Miller Pvt Ltd Company,OTC,Sai Sarraf Brokers Ltd,Forex-NY,Equity,Cash Equity,Sell,211203,USD,383.05,80902372.51,80902372.51,80902372.51,404511.86,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT4773,Bacardi,11-Oct-2023,11-Oct-2023,11-Oct-2023,Y,13-Oct-2023,CUST004773,Alexis Mathis Non-Banking Fin Co,OTC,Vasatika Gole Mutual Fund,Forex-NY,Equity,Cash Equity,Buy,131451,USD,105.56,13876563.96,13876563.96,13876563.96,69382.82,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Active
EQT4774,Bloomberg,13-Aug-2025,13-Aug-2025,13-Aug-2025,Y,15-Aug-2025,CUST004774,Linda Richardson Non-Banking Fin Co,CCP,Rachana Pathak Finance Company,Forex-NY,Equity,Cash Equity,Buy,296803,USD,305.49,90670135.82,90670135.82,90670135.82,906701.36,MTF,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT4775,Bacardi,24-Apr-2025,24-Apr-2025,24-Apr-2025,Y,26-Apr-2025,CUST004775,Jennifer Leon Non-Banking Fin Co,Broker,Alicia Hayes Pub Ltd Company,FixedIncome-NY,Equity,Cash Equity,Sell,582289,USD,161.5,94036941.32,94036941.32,94036941.32,470184.71,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4776,Bacardi,10-Nov-2023,10-Nov-2023,10-Nov-2023,Y,12-Nov-2023,CUST004776,Paul Bowman Pub Ltd Company,OTC,Daniel Moore Non-Banking Fin Co,FixedIncome-HK,Equity,Cash Equity,Sell,81052,EUR,378.01,30638428.63,33702271.49,30638428.63,153192.14,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4777,Bloomberg,08-Feb-2024,08-Feb-2024,08-Feb-2024,Y,10-Feb-2024,CUST004777,Joseph Carson Pub Ltd Company,CCP,Azad Deo Mutual Fund,Equity-LON,Equity,Cash Equity,Sell,480151,USD,175.95,84480961.44,84480961.44,84480961.44,422404.81,MTF,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT4778,Bloomberg,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,29-Nov-2025,CUST004778,Philip Thomas Mutual Fund,OTC,Mrs Kate Robinson Banking Ltd,FixedIncome-NY,Equity,Cash Equity,Buy,38717,USD,222.44,8612121.9,8612121.9,8612121.9,86121.22,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT4779,Kondorplus,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-Nov-2025,CUST004779,Joseph Castillo Non-Banking Fin Co,Broker,Louis Williams V Finance Company,Forex-HK,Equity,Cash Equity,Sell,306261,USD,130.74,40040338.04,40040338.04,40040338.04,200201.69,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT4780,Kondorplus,08-Aug-2023,08-Aug-2023,08-Aug-2023,Y,10-Aug-2023,CUST004780,Cynthia Garcia Finance Company,Broker,Faris Acharya Finance Company,Forex-LON,Equity,Cash Equity,Sell,69009,USD,145.34,10029857.8,10029857.8,10029857.8,100298.58,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT4781,Bacardi,28-Apr-2025,28-Apr-2025,28-Apr-2025,Y,30-Apr-2025,CUST004781,Craig Sanders Non-Banking Fin Co,CCP,Ekbal Rana Banking Ltd,Credit-HK,Equity,Cash Equity,Buy,145486,USD,251.99,36661828.45,36661828.45,36661828.45,183309.14,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4782,Bacardi,03-Apr-2025,03-Apr-2025,03-Apr-2025,Y,05-Apr-2025,CUST004782,Angela Fowler Finance Company,CCP,Ojasvi Salvi Pvt Ltd Company,Credit-LON,Equity,Cash Equity,Buy,363705,USD,119.17,43344405.39,43344405.39,43344405.39,433444.05,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4783,Kondorplus,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,19-Nov-2025,CUST004783,Katherine Berry MD Mutual Fund,OTC,Harita Salvi Pub Ltd Company,Forex-NY,Equity,Cash Equity,Buy,75044,USD,340.89,25582249.82,25582249.82,25582249.82,127911.25,OTC,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT4784,Bacardi,13-Nov-2025,13-Nov-2025,13-Nov-2025,Y,15-Nov-2025,CUST004784,Harry Dean Banking Ltd,CCP,Stephanie Potter Banking Ltd,Equity-NY,Equity,Cash Equity,Sell,349593,USD,211.2,73833516.28,73833516.28,73833516.28,738335.16,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Active
EQT4785,Bacardi,02-Sep-2024,02-Sep-2024,02-Sep-2024,Y,04-Sep-2024,CUST004785,Angela Glenn Pub Ltd Company,CCP,Pranav Chana Brokers Ltd,Equity-NY,Equity,Cash Equity,Buy,60232,USD,327.36,19718083.45,19718083.45,19718083.45,98590.42,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT4786,Bacardi,02-Feb-2024,02-Feb-2024,02-Feb-2024,Y,04-Feb-2024,CUST004786,Waida Merchant Mutual Fund,OTC,Leela Purohit Non-Banking Fin Co,Forex-LON,Equity,Cash Equity,Buy,104696,USD,456.38,47781216.65,47781216.65,47781216.65,477812.17,OTC,Stop,New,Y,Physical,N,Y,BKUS,Diversify
