Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Settlement_date,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Settlement_type,Buy_sell,Execution_venue,Trade_status,Trade_capture_stp,Settlement_status,Legal_entity,Portfolio_strategy,Index_name,Index_cur_level,Contract_size,Number_of_contracts,Contract_amount,Option_type,Strike_price,Premium,Expiry_date,Style,Initial Margin,Settlement_stp,Fees_commission,Stock_name,Stock_cur_price,Contract_code,Index_fut_level,Maturity_date_fut,Stock_fut_price,Notional,Floating_cur_int_rate,Near_leg_date,Far_leg_date,Floating_fut_int_rate,Swap_points
EQD3256,FusionCap,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,06-Mar-2026,CUST003256,Xiti Rege Pub Ltd Company,CCP,Justin Luna Non-Banking Fin Co,Equity-HK,Derivatives,IndFutures,Physical,Sell,Exchange,New,Y,N,BKUS,Passive,Dow Jones Transportation Average ,22500.0,200.0,157.0,706500000.0,,,,,,34970525.54,N,3532500.0,,,INDF3256,20803.547926895695,04-Mar-2026,,,,,,,
EQD3257,FusionCap,05-Dec-2025,05-Dec-2025,05-Dec-2025,N,07-Mar-2026,CUST003257,Jacob Newton Pub Ltd Company,Broker,Lisa Weiss Pvt Ltd Company,Forex-HK,Derivatives,IndOptions,Cash,Buy,Exchange,New,Y,N,BKUS,Diversify,S&P Global 1200,8500.0,250.0,162.0,344250000.0,Put,8784.5272,15481682.66,05-Mar-2026,European,9256940.84,N,1721250.0,,,,,,,,,,,,
EQD3258,Summit,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,28-May-2026,CUST003258,Alexander Mammen Pvt Ltd Company,Broker,Kevin Hess Pvt Ltd Company,Forex-LON,Derivatives,IndOptions,Cash,Buy,OTC,New,Y,N,BKUS,Diversify,Dow Jones Transportation Average ,22500.0,50.0,151.0,169875000.0,Put,20550.7687,4167468.97,26-May-2026,American,7131225.9,Y,849375.0,,,,,,,,,,,,
EQD3259,FusionCap,14-Nov-2025,14-Nov-2025,14-Nov-2025,N,16-Feb-2026,CUST003259,Ms Hazel Wells Brokers Ltd,CCP,Jesse Gibson Brokers Ltd,Equity-NY,Derivatives,EqOptions,Physical,Sell,MTF,New,Y,N,BKUS,Active,,,10.0,170.0,74018.0,Put,49.5015,2675.25,14-Feb-2026,European,2790.78,Y,740.18,Intel Corp (INTC),43.54,,,,,,,,,,
EQD3260,FusionCap,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-Nov-2028,CUST003260,Anthony Bush Banking Ltd,OTC,Rachel Brown Banking Ltd,Forex-HK,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Rebalance,Cboe Volatility Index (VIX) ,16.6,100.0,261.0,433260.00000000006,Put,13.9346,13157.13,11-Nov-2028,European,12421.91,Y,2166.3,,,,,,,,,,,,
EQD3261,FusionCap,28-Nov-2025,28-Nov-2025,28-Nov-2025,Y,30-Nov-2027,CUST003261,Wakeeta Mitter Pub Ltd Company,OTC,Mrs Tina O'Sullivan Pub Ltd Company,Forex-HK,Derivatives,EqOptions,Cash,Buy,MTF,New,Y,N,BKUS,Active,,,250.0,265.0,24883500.0,Call,350.6359,1210240.52,28-Nov-2027,European,668295.06,Y,248835.0,Broadcom Inc (AVGO),375.6,,,,,,,,,,
EQD3262,FrontArena,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Nov-2027,CUST003262,Miss Hilary Edwards Banking Ltd,Broker,Taylor Hernandez Pvt Ltd Company,FixedIncome-LON,Derivatives,IndOptions,Cash,Buy,MTF,New,Y,N,BKUS,Passive,S&P MidCap 400,3500.0,150.0,190.0,99750000.0,Call,2968.4232,2738276.85,12-Nov-2027,European,4874628.97,Y,498750.0,,,,,,,,,,,,
EQD3263,FusionCap,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Dec-2025,CUST003263,Andrew May Mutual Fund,CCP,Jeremiah Murty Pub Ltd Company,FixedIncome-NY,Derivatives,EqFutures,Physical,Sell,OTC,New,Y,N,BKUS,Diversify,,,100.0,198.0,3605579.9999999995,,,,,,176465.75,Y,36055.8,NVIDIA Corp (NVDA),182.1,EQDF3263,,12-Dec-2025,155.52580392465126,,,,,,
EQD3264,Bacardi,26-Jul-2024,26-Jul-2024,26-Jul-2024,Y,28-Oct-2024,CUST003264,James Jackson Pub Ltd Company,OTC,Sandy Reyes Finance Company,Forex-LON,Derivatives,EqOptions,Cash,Sell,Exchange,Cancelled,Y,Y,BKUS,Rebalance,,,250.0,228.0,21409200.0,Call,330.0368,793227.26,26-Oct-2024,American,735501.39,Y,214092.0,Broadcom Inc (AVGO),375.6,,,,,,,,,,
EQD3265,Summit,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-May-2026,CUST003265,Zayan Vala Pvt Ltd Company,CCP,Arjun Kala Pub Ltd Company,Credit-LON,Derivatives,EqOptions,Cash,Sell,MTF,New,Y,N,BKUS,Diversify,,,50.0,232.0,7467500.0,Call,569.0146,197563.49,11-May-2026,American,233837.52,Y,74675.0,"Meta Platforms, Inc. (META)",643.75,,,,,,,,,,
EQD3266,FrontArena,30-May-2023,30-May-2023,30-May-2023,Y,01-Jun-2025,CUST003266,Raymond Adams Finance Company,CCP,Warhi Soni Pub Ltd Company,FixedIncome-NY,Derivatives,IndOptions,Physical,Sell,MTF,New,N,Y,BKUS,Active,MSCI World,20850.0,250.0,251.0,1308337500.0,Call,24132.3583,17242650.74,30-May-2025,European,63075778.22,Y,13083375.0,,,,,,,,,,,,
EQD3267,Sophis,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,27-Nov-2028,CUST003267,Yashvi Kant Brokers Ltd,CCP,Dr Graeme Richardson Brokers Ltd,Credit-HK,Derivatives,IndOptions,Cash,Buy,OTC,New,Y,N,BKUS,Passive,S&P SmallCap 600,1900.0,100.0,152.0,28880000.0,Call,1682.0982,388482.77,25-Nov-2028,American,1090717.23,Y,288800.0,,,,,,,,,,,,
EQD3268,Sophis,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,09-Nov-2027,CUST003268,Glenn Bevan-Gough Non-Banking Fin Co,Broker,Joseph Waters Mutual Fund,Equity-LON,Derivatives,IndFutures,Physical,Buy,MTF,New,Y,N,BKUS,Diversify,Wilshire 5000,75000.0,10.0,115.0,86250000.0,,,,,,4093153.65,Y,431250.0,,,INDF3268,72327.93079970728,07-Nov-2027,,,,,,,
EQD3269,Bacardi,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,29-May-2026,CUST003269,Jimmy Nguyen Non-Banking Fin Co,CCP,Kai Deshpande Pvt Ltd Company,FixedIncome-LON,Derivatives,IndOptions,Cash,Sell,OTC,New,Y,N,BKUS,Diversify,S&P SmallCap 600,1900.0,200.0,182.0,69160000.0,Put,1607.0487,3161520.32,27-May-2026,American,2996855.66,Y,345800.0,,,,,,,,,,,,
EQD3270,FrontArena,06-Nov-2025,06-Nov-2025,06-Nov-2025,Y,08-Dec-2025,CUST003270,Heidi Brown Brokers Ltd,Broker,Laksh Behl Brokers Ltd,Equity-LON,Derivatives,EqOptions,Cash,Sell,MTF,New,Y,N,BKUS,Rebalance,,,100.0,104.0,553904.0,Put,47.3503,27246.63,06-Dec-2025,European,25543.66,N,2769.52,Bank of America Corporation (BAC),53.26,,,,,,,,,,
EQD3271,Bacardi,05-Nov-2025,05-Nov-2025,05-Nov-2025,Y,07-Nov-2027,CUST003271,Ikbal Edwin Pub Ltd Company,OTC,Angela Henderson Brokers Ltd,FixedIncome-HK,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Diversify,Cboe Volatility Index (VIX) ,16.6,50.0,188.0,156040.0,Put,19.6884,3915.01,05-Nov-2027,American,4873.3,Y,780.2,,,,,,,,,,,,
EQD3272,Summit,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,28-Nov-2026,CUST003272,William Karpe Mutual Fund,Broker,Julian Hatfield Brokers Ltd,Forex-HK,Derivatives,IndOptions,Physical,Sell,MTF,New,Y,N,BKUS,Active,Nasdaq Composite,23414.0,10.0,107.0,25052980.0,Call,21173.9807,497905.43,26-Nov-2026,American,827108.68,Y,250529.8,,,,,,,,,,,,
EQD3273,Summit,10-Oct-2023,10-Oct-2023,10-Oct-2023,Y,12-Oct-2026,CUST003273,Kyle Sanchez Finance Company,CCP,Christopher Patton Pvt Ltd Company,Credit-NY,Derivatives,IndOptions,Cash,Buy,Exchange,New,Y,N,BKUS,Passive,MSCI World,20850.0,250.0,118.0,615075000.0,Call,17847.7377,16147478.43,10-Oct-2026,European,30233561.66,Y,3075375.0,,,,,,,,,,,,
EQD3274,Bacardi,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,20-Feb-2026,CUST003274,Gaurika Sen Brokers Ltd,Broker,Christopher Chakrabarti Pub Ltd Company,Equity-NY,Derivatives,EqOptions,Physical,Sell,MTF,New,Y,N,BKUS,Diversify,,,10.0,269.0,143269.4,Call,49.1004,5838.36,18-Feb-2026,American,6404.97,Y,1432.69,Bank of America Corporation (BAC),53.26,,,,,,,,,,
EQD3275,FrontArena,17-Nov-2025,17-Nov-2025,17-Nov-2025,N,19-Feb-2026,CUST003275,Madhav Chahal Pub Ltd Company,OTC,Nisha Edwin Pvt Ltd Company,Credit-HK,Derivatives,IndOptions,Physical,Buy,Exchange,New,Y,N,BKUS,Diversify,MSCI World,20850.0,150.0,167.0,522292500.0,Call,22765.6901,23566197.7,17-Feb-2026,American,21161355.72,Y,2611462.5,,,,,,,,,,,,
EQD3276,Sophis,17-Jun-2024,17-Jun-2024,17-Jun-2024,Y,19-Jun-2027,CUST003276,Andrea Weiss Banking Ltd,OTC,Elizabeth Campbell Finance Company,Equity-NY,Derivatives,EqFutures,Physical,Buy,MTF,New,Y,N,BKUS,Passive,,,100.0,286.0,9086220.0,,,,,,234964.13,Y,45431.1,Alphabet Inc Class C (GOOG),317.7,EQDF3276,,17-Jun-2027,273.2651084102442,,,,,,
EQD3277,FrontArena,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-May-2026,CUST003277,Sanya Subramanian Mutual Fund,CCP,Reece Chapman Pvt Ltd Company,Forex-HK,Derivatives,EqOptions,Cash,Buy,OTC,New,Y,N,BKUS,Diversify,,,150.0,210.0,32644710.0,Call,876.1651,656594.11,14-May-2026,American,1139611.37,Y,326447.1,Eli Lilly and Co (LLY),1036.34,,,,,,,,,,
EQD3278,Bacardi,02-Dec-2025,02-Dec-2025,02-Dec-2025,Y,04-Dec-2026,CUST003278,Ishwar Nanda Non-Banking Fin Co,OTC,Bradley Fletcher Pub Ltd Company,FixedIncome-NY,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Rebalance,Russell 2000 ,3100.0,100.0,132.0,40920000.0,Call,2642.0053,1527175.21,02-Dec-2026,European,1302934.74,Y,204600.0,,,,,,,,,,,,
EQD3279,Sophis,10-Jul-2023,10-Jul-2023,10-Jul-2023,Y,12-Oct-2023,CUST003279,Michaela Lopez Brokers Ltd,CCP,Christopher Naik Finance Company,Credit-LON,Derivatives,IndOptions,Cash,Buy,Exchange,New,Y,Y,BKUS,Passive,Wilshire 5000,75000.0,200.0,127.0,1905000000.0,Call,89142.1662,71964625.9,10-Oct-2023,American,93922618.12,Y,19050000.0,,,,,,,,,,,,
EQD3280,FrontArena,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,05-Nov-2028,CUST003280,Carla Navarro Mutual Fund,CCP,Jared Price Finance Company,Credit-NY,Derivatives,IndOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Passive,Nasdaq Composite,23414.0,250.0,209.0,1223381500.0,Put,24834.3228,53152587.66,03-Nov-2028,American,45893484.93,Y,6116907.5,,,,,,,,,,,,
EQD3281,FusionCap,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,05-Dec-2028,CUST003281,Triveni Nath Mutual Fund,CCP,Gregory Wood Finance Company,Forex-NY,Derivatives,IndOptions,Physical,Sell,OTC,New,Y,N,BKUS,Passive,MSCI World,20850.0,200.0,200.0,834000000.0,Call,19603.7239,35140802.06,03-Dec-2028,European,37882761.01,Y,8340000.0,,,,,,,,,,,,
EQD3282,FrontArena,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-May-2026,CUST003282,Miss Victoria Price Banking Ltd,OTC,Nikita Rau Banking Ltd,Forex-NY,Derivatives,IndOptions,Cash,Buy,Exchange,New,Y,N,BKUS,Active,S&P Global 1200,8500.0,250.0,257.0,546125000.0,Put,8509.4212,21630512.33,12-May-2026,American,25617513.67,N,5461250.0,,,,,,,,,,,,
EQD3283,FrontArena,20-Nov-2025,20-Nov-2025,20-Nov-2025,Y,22-Nov-2026,CUST003283,Kimberly Clark Non-Banking Fin Co,CCP,Steven Flynn Pvt Ltd Company,Credit-LON,Derivatives,IndOptions,Physical,Buy,OTC,New,Y,N,BKUS,Active,Russell 2000 ,3100.0,100.0,175.0,54250000.0,Call,3701.8508,994548.19,20-Nov-2026,European,2691138.04,Y,542500.0,,,,,,,,,,,,
EQD3284,Sophis,02-Dec-2025,02-Dec-2025,02-Dec-2025,Y,04-Jun-2026,CUST003284,Beth Spence Pub Ltd Company,Broker,Hilary Davis Finance Company,Forex-NY,Derivatives,EqOptions,Cash,Buy,Exchange,New,Y,N,BKUS,Active,,,150.0,227.0,7875424.5,Call,261.8955,152967.7,02-Jun-2026,European,342375.9,Y,39377.12,"Amazon.com, Inc. (AMZN)",231.29,,,,,,,,,,
EQD3285,FusionCap,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,26-Nov-2028,CUST003285,Zashil Narasimhan Pvt Ltd Company,OTC,Joel Herrera Mutual Fund,Forex-NY,Derivatives,EqOptions,Physical,Buy,OTC,New,Y,N,BKUS,Diversify,,,250.0,220.0,10007800.000000002,Call,192.9721,140142.43,24-Nov-2028,European,259275.43,Y,50039.0,MicroStrategy Inc Class A (MSTR),181.96,,,,,,,,,,
EQD3286,Sophis,28-Nov-2025,28-Nov-2025,28-Nov-2025,Y,30-Nov-2027,CUST003286,Dr Victor Butler Mutual Fund,CCP,Mohammad Smith Pub Ltd Company,Equity-NY,Derivatives,IndOptions,Physical,Buy,OTC,New,Y,N,BKUS,Active,FTSE All-World,662.0,50.0,234.0,7745400.0,Call,716.1586,167807.44,28-Nov-2027,European,265276.82,Y,77454.0,,,,,,,,,,,,
EQD3287,FusionCap,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,07-Dec-2027,CUST003287,Idika Soni Non-Banking Fin Co,Broker,Nisha Dave Non-Banking Fin Co,Forex-LON,Derivatives,IndOptions,Physical,Buy,MTF,New,Y,N,BKUS,Active,MSCI World,20850.0,250.0,255.0,1329187500.0,Put,20190.3631,33410832.85,05-Dec-2027,American,27412274.22,Y,6645937.5,,,,,,,,,,,,
EQD3288,FusionCap,02-Dec-2025,02-Dec-2025,02-Dec-2025,N,04-Dec-2028,CUST003288,Andrew Holt Brokers Ltd,Broker,Sarthak Nagy Pvt Ltd Company,Forex-LON,Derivatives,IndOptions,Physical,Sell,MTF,Amended,Y,N,BKUS,Passive,Dow Jones Utility Average,900.0,100.0,272.0,24480000.0,Call,834.8527,468554.56,02-Dec-2028,American,1185884.75,Y,122400.0,,,,,,,,,,,,
EQD3289,Bacardi,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,26-Nov-2028,CUST003289,Lindsey Elliott Banking Ltd,Broker,Ashley Koch Non-Banking Fin Co,Equity-LON,Derivatives,EqOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Rebalance,,,200.0,140.0,10516800.0,Put,403.3186,256309.12,24-Nov-2028,American,327853.98,Y,52584.0,Broadcom Inc (AVGO),375.6,,,,,,,,,,
EQD3290,Sophis,23-Dec-2024,23-Dec-2024,23-Dec-2024,Y,25-Dec-2025,CUST003290,Caroline Cox Non-Banking Fin Co,Broker,Kevin Harrison Mutual Fund,Equity-HK,Derivatives,EqOptions,Cash,Sell,MTF,New,Y,N,BKUS,Passive,,,200.0,138.0,5581548.0,Call,202.2089,250651.78,23-Dec-2025,European,166510.73,Y,55815.48,Oracle Corp (ORCL),202.23,,,,,,,,,,
EQD3291,Bacardi,06-Nov-2025,06-Nov-2025,06-Nov-2025,Y,08-Feb-2026,CUST003291,Ranbir Vasa Brokers Ltd,OTC,Chakradev Acharya Brokers Ltd,Equity-HK,Derivatives,IndOptions,Cash,Sell,MTF,New,Y,N,BKUS,Active,Wilshire 5000,75000.0,150.0,186.0,2092500000.0,Call,87956.7845,83961443.62,06-Feb-2026,European,50097523.29,Y,20925000.0,,,,,,,,,,,,
EQD3292,Bacardi,03-Dec-2025,03-Dec-2025,03-Dec-2025,N,05-Jun-2026,CUST003292,Max Vohra Brokers Ltd,OTC,Amber Burgess Non-Banking Fin Co,Equity-NY,Derivatives,IndOptions,Cash,Buy,MTF,New,Y,N,BKUS,Diversify,Dow Jones Industrial Average (DJIA) ,46000.0,10.0,238.0,109480000.0,Put,40040.9431,4099655.52,03-Jun-2026,European,4768942.81,Y,547400.0,,,,,,,,,,,,
EQD3293,Summit,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Nov-2027,CUST003293,Jamie Jefferson Pub Ltd Company,CCP,Ijaya Shan Finance Company,Credit-HK,Derivatives,IndOptions,Cash,Sell,Exchange,Cancelled,Y,N,BKUS,Rebalance,S&P MidCap 400,3500.0,200.0,258.0,180600000.0,Put,4122.4661,8760739.37,12-Nov-2027,European,4016368.97,Y,1806000.0,,,,,,,,,,,,
EQD3294,Bacardi,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-Nov-2026,CUST003294,Harsh Ravel Banking Ltd,CCP,Joe Ross Mutual Fund,FixedIncome-LON,Derivatives,IndOptions,Cash,Buy,Exchange,New,N,N,BKUS,Active,Cboe Volatility Index (VIX) ,16.6,100.0,177.0,293820.0,Put,16.948,4375.46,11-Nov-2026,European,6533.19,Y,1469.1,,,,,,,,,,,,
EQD3295,FrontArena,21-Nov-2025,21-Nov-2025,21-Nov-2025,Y,23-Nov-2028,CUST003295,April Johnson Pub Ltd Company,Broker,Jennifer Taylor Non-Banking Fin Co,Forex-HK,Derivatives,IndOptions,Cash,Buy,Exchange,New,Y,N,BKUS,Active,FTSE All-World,662.0,250.0,206.0,34093000.0,Call,622.6508,750133.11,21-Nov-2028,European,808091.73,N,340930.0,,,,,,,,,,,,
EQD3296,Bacardi,15-Sep-2025,15-Sep-2025,15-Sep-2025,Y,17-Sep-2026,CUST003296,Rachael Chapman Finance Company,OTC,Patrick Chapman Finance Company,Forex-LON,Derivatives,IndOptions,Physical,Buy,MTF,New,Y,N,BKUS,Rebalance,S&P 100 ,3434.0,10.0,247.0,8481980.0,Call,3922.4555,206917.24,15-Sep-2026,European,389226.9,Y,84819.8,,,,,,,,,,,,
EQD3297,Summit,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,29-Nov-2027,CUST003297,Mr Antony North Pvt Ltd Company,Broker,Chakrika Chad Finance Company,FixedIncome-HK,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Passive,Russell 2000 ,3100.0,50.0,211.0,32705000.0,Call,3410.1809,808264.37,27-Nov-2027,American,1178825.45,Y,327050.0,,,,,,,,,,,,
EQD3298,Bacardi,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,05-Dec-2025,CUST003298,Jack Fisher Non-Banking Fin Co,CCP,Kathryn Le Pub Ltd Company,Credit-NY,Derivatives,IndOptions,Physical,Sell,MTF,New,Y,Y,BKUS,Passive,Russell 3000 ,7500.0,250.0,265.0,496875000.0,Call,7800.0711,5044564.69,03-Dec-2025,European,19989030.52,Y,2484375.0,,,,,,,,,,,,
EQD3299,FusionCap,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,05-Dec-2025,CUST003299,Karan Sarraf Non-Banking Fin Co,Broker,Vasana Magar Mutual Fund,Forex-HK,Derivatives,IndOptions,Physical,Sell,OTC,New,Y,Y,BKUS,Rebalance,S&P 1500,6500.0,50.0,256.0,83200000.0,Put,7073.9247,2741131.77,03-Dec-2025,American,3821129.15,Y,832000.0,,,,,,,,,,,,
EQD3300,FusionCap,02-Dec-2025,02-Dec-2025,02-Dec-2025,Y,04-Dec-2028,CUST003300,Damini Mahajan Non-Banking Fin Co,Broker,Francis Foster Mutual Fund,Credit-NY,Derivatives,IndOptions,Physical,Sell,MTF,New,N,N,BKUS,Rebalance,Dow Jones Utility Average,900.0,10.0,133.0,1197000.0,Call,765.2038,14947.72,02-Dec-2028,American,37385.99,Y,5985.0,,,,,,,,,,,,
EQD3301,Summit,24-Nov-2025,24-Nov-2025,24-Nov-2025,N,26-May-2026,CUST003301,Donald Peterson Finance Company,OTC,Norman Maxwell Pvt Ltd Company,Forex-NY,Derivatives,IndOptions,Cash,Sell,OTC,New,Y,N,BKUS,Active,Russell 1000,6000.0,100.0,119.0,71400000.0,Call,7159.5314,1112107.1,24-May-2026,American,2346136.87,Y,714000.0,,,,,,,,,,,,
EQD3302,Summit,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,29-Nov-2026,CUST003302,Jacqueline Rodriguez Pvt Ltd Company,CCP,Dustin Foster Pvt Ltd Company,Equity-HK,Derivatives,IndOptions,Cash,Sell,OTC,New,Y,N,BKUS,Rebalance,Cboe Volatility Index (VIX) ,16.6,10.0,263.0,43658.0,Call,17.6517,1248.96,27-Nov-2026,American,1592.46,Y,218.29,,,,,,,,,,,,
EQD3303,Bacardi,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,09-Nov-2028,CUST003303,Michael Bruce Banking Ltd,Broker,Jeffrey Hendrix Mutual Fund,Forex-LON,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Active,Russell 3000 ,7500.0,200.0,188.0,282000000.0,Put,6021.239,5472318.36,07-Nov-2028,American,9553795.84,Y,2820000.0,,,,,,,,,,,,
EQD3304,Sophis,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,28-Dec-2025,CUST003304,Abeer Kala Pvt Ltd Company,Broker,Lisa Cuevas Banking Ltd,Forex-LON,Derivatives,IndOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Diversify,Nasdaq-100 ,25556.0,250.0,120.0,766680000.0,Call,25307.6923,12691898.69,26-Dec-2025,European,19004712.63,Y,7666800.0,,,,,,,,,,,,
EQD3305,FrontArena,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,26-Nov-2028,CUST003305,Arya Mohan Finance Company,OTC,Waida Muni Non-Banking Fin Co,FixedIncome-NY,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Active,Russell 1000,6000.0,50.0,141.0,42300000.0,Call,5971.7256,1270092.95,24-Nov-2028,European,947255.24,Y,211500.0,,,,,,,,,,,,
EQD3306,FrontArena,19-Mar-2025,19-Mar-2025,19-Mar-2025,Y,21-Apr-2025,CUST003306,Stephanie Chapman-Bailey Pub Ltd Company,OTC,Yuvraj Aurora Mutual Fund,Equity-NY,Derivatives,IndOptions,Physical,Buy,MTF,New,Y,Y,BKUS,Diversify,S&P 500 ,6815.0,150.0,133.0,135959250.0,Put,7556.8098,4728610.71,19-Apr-2025,American,3612034.55,Y,679796.25,,,,,,,,,,,,
EQD3307,Bacardi,19-Sep-2024,19-Sep-2024,19-Sep-2024,Y,21-Sep-2026,CUST003307,Jacob Dyal Pvt Ltd Company,Broker,Lydia Short-Lewis Pvt Ltd Company,FixedIncome-NY,Derivatives,IndOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Active,Cboe Volatility Index (VIX) ,16.6,250.0,275.0,1141250.0,Call,16.6931,44482.93,19-Sep-2026,European,36956.13,Y,5706.25,,,,,,,,,,,,
EQD3308,FusionCap,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,26-Nov-2028,CUST003308,Shannon Hussain-Williamson Banking Ltd,OTC,Jennifer Park Brokers Ltd,Equity-HK,Derivatives,IndOptions,Physical,Sell,OTC,New,Y,N,BKUS,Active,FTSE All-World,662.0,100.0,206.0,13637200.0,Put,549.6529,519664.71,24-Nov-2028,American,528595.03,Y,68186.0,,,,,,,,,,,,
EQD3309,Summit,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,19-Nov-2026,CUST003309,Robert Murphy Pvt Ltd Company,Broker,Gregory Flowers Banking Ltd,Forex-LON,Derivatives,IndOptions,Physical,Buy,Exchange,Amended,Y,N,BKUS,Active,S&P 500 ,6815.0,10.0,139.0,9472850.0,Call,7328.1057,201274.08,17-Nov-2026,European,329358.15,Y,94728.5,,,,,,,,,,,,
EQD3310,FusionCap,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,09-May-2026,CUST003310,Harita Kalla Banking Ltd,Broker,Tiffany Willis Brokers Ltd,FixedIncome-HK,Derivatives,IndOptions,Physical,Buy,Exchange,New,Y,N,BKUS,Passive,Dow Jones Industrial Average (DJIA) ,46000.0,250.0,191.0,2196500000.0,Put,48713.2647,61482976.9,07-May-2026,American,99011054.56,Y,10982500.0,,,,,,,,,,,,
EQD3311,FrontArena,28-Nov-2025,28-Nov-2025,28-Nov-2025,N,30-May-2026,CUST003311,Catherine Ibarra Finance Company,Broker,Marcus Gibson Banking Ltd,Equity-HK,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Rebalance,Russell 1000,6000.0,10.0,137.0,8220000.0,Put,5142.2503,351108.33,28-May-2026,European,392615.12,Y,41100.0,,,,,,,,,,,,
EQD3312,Bacardi,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,29-Nov-2026,CUST003312,Lisa Wong Non-Banking Fin Co,CCP,Andrew Prabhakar Pub Ltd Company,Forex-NY,Derivatives,IndOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Rebalance,S&P SmallCap 600,1900.0,150.0,121.0,34485000.0,Call,2008.4223,1124213.54,27-Nov-2026,American,1064564.14,Y,344850.0,,,,,,,,,,,,
EQD3313,FrontArena,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-Nov-2028,CUST003313,Zayan Kanda Brokers Ltd,CCP,Erika Andrews Banking Ltd,Credit-NY,Derivatives,IndOptions,Cash,Sell,MTF,New,Y,N,BKUS,Active,S&P Global 1200,8500.0,50.0,268.0,113900000.0,Call,9847.6702,1193077.91,11-Nov-2028,European,3230753.06,Y,569500.0,,,,,,,,,,,,
EQD3314,Bacardi,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,19-Nov-2026,CUST003314,Mr. William Rogers Brokers Ltd,CCP,William James Finance Company,Credit-LON,Derivatives,IndOptions,Physical,Buy,OTC,New,Y,N,BKUS,Active,FTSE All-World,662.0,100.0,155.0,10261000.0,Put,705.3229,241166.81,17-Nov-2026,American,320122.51,Y,102610.0,,,,,,,,,,,,
EQD3315,FusionCap,21-Nov-2025,21-Nov-2025,21-Nov-2025,Y,23-Nov-2027,CUST003315,Ayaan Bhasin Brokers Ltd,CCP,Timothy Vasa Finance Company,Forex-NY,Derivatives,IndOptions,Physical,Buy,OTC,New,Y,N,BKUS,Diversify,Wilshire 5000,75000.0,50.0,191.0,716250000.0,Put,60100.7902,19881630.95,21-Nov-2027,European,17357345.41,Y,3581250.0,,,,,,,,,,,,
EQD3316,FusionCap,16-Sep-2024,16-Sep-2024,16-Sep-2024,Y,18-Sep-2027,CUST003316,Alexander Prasad Mutual Fund,OTC,Callum Knight-Porter Banking Ltd,Equity-NY,Derivatives,IndOptions,Physical,Buy,Exchange,New,Y,N,BKUS,Rebalance,S&P MidCap 400,3500.0,100.0,136.0,47600000.0,Call,3570.1905,1157885.96,16-Sep-2027,American,1778436.84,Y,238000.0,,,,,,,,,,,,
