Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Currency_pair,Base_currency,Quote_currency,Exchange_rate,Base_amount,Quote_amount,Base_amount_usd,Buy_sell,Settlement_date,Fees_commission,Execution_venue,Trade_status,Trade_capture_stp,Settlement_status,Legal_entity,Portfolio_strategy,Near_leg_date,Far_leg_date,Near_leg_rate,Far_leg_rate,Near_leg_amount,Far_leg_amount,Swap_points,Settlement_type,Settlement_stp,forward rate,Maturity_date_fwd,Option_type,Strike_price,Premium,Expiry_date,Style,Contract_code,Contract_size,futures_rate,Maturity_date_fut,Number_of_contracts,Initial Margin
FXS1973,FrontArena,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,CUST001973,Jennifer Campbell Brokers Ltd,OTC,Timothy Lewis Mutual Fund,Credit-NY,Derivatives,FxSwaps,INR/ZAR,INR,ZAR,0.2212,38561171487.15,8528307478.65,462734057.85,Buy,09-Feb-2026,385611714.87,OTC,New,Y,N,BKUS,Passive,07-Nov-2025,07-Feb-2026,0.2212,0.2633,38561171487.15,10151313908.38,0.0421,Cash,Y,,,,,,,,,,,,,
FXS1974,Murex,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,CUST001974,Udarsh Nagi Non-Banking Fin Co,Broker,Joyce Garcia Mutual Fund,FixedIncome-LON,Derivatives,FxSwaps,SGD/CAD,SGD,CAD,1.0417,137013215.38,142722207.48,106870308.0,Sell,05-Nov-2028,685066.08,OTC,New,Y,N,BKUS,Active,03-Nov-2025,03-Nov-2028,1.0417,1.2194,137013215.38,167077739.06,0.1778,Cash,Y,,,,,,,,,,,,,
FXS1975,Murex,26-Nov-2025,26-Nov-2025,26-Nov-2025,N,CUST001975,Crystal Taylor Pvt Ltd Company,Broker,Randy Williams Banking Ltd,Equity-NY,Derivatives,FxSwaps,EGP/VEF,EGP,VEF,0.2248,11174097895.7,2511577805.7,234656055.81,Buy,28-Feb-2026,111740978.96,OTC,New,Y,N,BKUS,Diversify,26-Nov-2025,26-Feb-2026,0.2248,0.2199,11174097895.7,2456905414.32,-0.0049,Cash,Y,,,,,,,,,,,,,
FXS1976,FrontArena,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,CUST001976,Ashley Lynch Mutual Fund,Broker,Ira Bhatnagar Banking Ltd,Equity-LON,Derivatives,FxSwaps,SGD/JPY,SGD,JPY,102.7243,617983307.47,63481876074.1,482026979.83,Buy,29-Nov-2027,6179833.07,OTC,New,Y,N,BKUS,Active,27-Nov-2025,27-Nov-2027,102.7243,91.4594,617983307.47,56520356545.22,-11.2649,Cash,Y,,,,,,,,,,,,,
FXS1977,FrontArena,05-Nov-2025,05-Nov-2025,05-Nov-2025,Y,CUST001977,Kurt Jordan Non-Banking Fin Co,Broker,Melanie Whitney Pub Ltd Company,Forex-NY,Derivatives,FxForwards,ZAR/CAD,ZAR,CAD,0.085,394148900.88,33495391.68,22072338.45,Sell,07-Feb-2026,3941489.01,OTC,New,Y,N,BKUS,Diversify,,,,,,,,Physical,Y,0.0986,05-Feb-2026,,,,,,,,,,,
FXS1978,Murex,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,CUST001978,Jai Mani Pub Ltd Company,Broker,Chaaya Kale Pvt Ltd Company,Credit-LON,Derivatives,FxSwaps,DKK/INR,DKK,INR,10.765,5819403385.08,62645630613.03,872910507.76,Buy,20-Dec-2025,29097016.93,OTC,New,Y,N,BKUS,Active,18-Nov-2025,18-Dec-2025,10.765,9.5248,5819403385.08,55428745287.34,-1.2401,Cash,Y,,,,,,,,,,,,,
FXS1979,Murex,19-Sep-2025,19-Sep-2025,19-Sep-2025,Y,CUST001979,Kimberly Lawrence Pvt Ltd Company,OTC,Lucas Ramirez Mutual Fund,Credit-NY,Derivatives,FxSwaps,EGP/AUD,EGP,AUD,0.034,10599712382.3,360493483.67,222593960.03,Buy,21-Mar-2026,105997123.82,OTC,New,Y,N,BKUS,Diversify,19-Sep-2025,19-Mar-2026,0.034,0.0339,10599712382.3,358837426.99,-0.0002,Cash,Y,,,,,,,,,,,,,
FXS1980,Summit,24-Jun-2024,24-Jun-2024,24-Jun-2024,Y,CUST001980,Brandon Lawrence Finance Company,Broker,Aradhana Ghosh Mutual Fund,Credit-LON,Derivatives,FxSwaps,EGP/ZAR,EGP,ZAR,0.3853,15370197852.11,5922282877.2,322774154.89,Buy,26-Jun-2027,76850989.26,OTC,New,Y,N,BKUS,Diversify,24-Jun-2024,24-Jun-2027,0.3853,0.4391,15370197852.11,6749488841.21,0.0538,Cash,Y,,,,,,,,,,,,,
FXS1981,FrontArena,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,CUST001981,Peter Barker Brokers Ltd,OTC,Manya Maharaj Mutual Fund,Equity-LON,Derivatives,FxSwaps,EGP/AUD,EGP,AUD,0.0347,18163712280.41,631140542.25,381437957.89,Sell,28-Nov-2027,181637122.8,OTC,New,Y,N,BKUS,Diversify,26-Nov-2025,26-Nov-2027,0.0347,0.041,18163712280.41,744184819.65,0.0062,Cash,Y,,,,,,,,,,,,,
FXS1982,Murex,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,CUST001982,Sarah Thomson Mutual Fund,OTC,Thomas Walker Non-Banking Fin Co,Credit-HK,Derivatives,FxSwaps,CNY/DKK,CNY,DKK,1.0169,3834600188.53,3899370545.54,536844026.39,Buy,05-Nov-2027,19173000.94,OTC,New,Y,N,BKUS,Rebalance,03-Nov-2025,03-Nov-2027,1.0169,0.9129,3834600188.53,3500725569.12,-0.104,Cash,Y,,,,,,,,,,,,,
FXS1983,FusionCap,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,CUST001983,Rushil Sarin Finance Company,Broker,Jack Palan Brokers Ltd,Credit-NY,Derivatives,FxSwaps,EGP/ZAR,EGP,ZAR,0.345,45862071590.14,15824035973.34,963103503.39,Buy,05-Nov-2026,229310357.95,OTC,New,Y,N,BKUS,Rebalance,03-Nov-2025,03-Nov-2026,0.345,0.3629,45862071590.14,16643895554.63,0.0179,Cash,Y,,,,,,,,,,,,,
FXS1984,FusionCap,21-Nov-2025,21-Nov-2025,21-Nov-2025,N,CUST001984,Dayita Chatterjee Pub Ltd Company,Broker,Charles Dhingra Finance Company,Forex-HK,Derivatives,FxSwaps,USD/INR,USD,INR,81.6402,513255818.58,41902309264.81,513255818.58,Buy,23-May-2026,5132558.19,OTC,New,Y,N,BKUS,Passive,21-Nov-2025,21-May-2026,81.6402,72.2886,513255818.58,37102548985.51,-9.3516,Cash,Y,,,,,,,,,,,,,
FXS1985,Murex,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,CUST001985,Kiaan Rama Finance Company,OTC,Advika Guha Pub Ltd Company,FixedIncome-LON,Derivatives,FxForwards,SGD/VEF,SGD,VEF,8.4132,798409644.41,6717158786.78,622759522.64,Buy,12-Nov-2027,7984096.44,OTC,New,N,N,BKUS,Passive,,,,,,,,Physical,Y,7.4561,10-Nov-2027,,,,,,,,,,,
FXS1986,Murex,09-Jun-2025,09-Jun-2025,09-Jun-2025,Y,CUST001986,Mark Freeman Pub Ltd Company,OTC,Osha Raval Pvt Ltd Company,Equity-LON,Derivatives,FxForwards,USD/EGP,USD,EGP,52.9999,25368726.34,1344541028.52,25368726.34,Buy,11-Jul-2025,126843.63,OTC,New,Y,Y,BKUS,Rebalance,,,,,,,,Physical,Y,56.137,09-Jul-2025,,,,,,,,,,,
FXS1987,Sophis,05-May-2023,05-May-2023,05-May-2023,Y,CUST001987,Dr Sara Howe Pub Ltd Company,Broker,Tamanna Sharaf Brokers Ltd,FixedIncome-HK,Derivatives,FxSwaps,CNY/VEF,CNY,VEF,1.8036,692276659.33,1248597812.79,96918732.31,Buy,07-May-2024,6922766.59,OTC,Amended,N,Y,BKUS,Diversify,05-May-2023,05-May-2024,1.8036,1.7953,692276659.33,1242809860.19,-0.0084,Cash,Y,,,,,,,,,,,,,
FXS1988,FusionCap,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,CUST001988,Akshay Bawa Finance Company,OTC,Justin Turner Pvt Ltd Company,Forex-LON,Derivatives,FxSwaps,USD/ZAR,USD,ZAR,18.6422,960853395.88,17912424994.51,960853395.88,Sell,28-May-2026,9608533.96,OTC,New,Y,N,BKUS,Active,26-Nov-2025,26-May-2026,18.6422,22.2403,960853395.88,21369631657.44,3.5981,Cash,Y,,,,,,,,,,,,,
FXS1989,Sophis,13-Feb-2024,13-Feb-2024,13-Feb-2024,Y,CUST001989,Qushi Kaur Pub Ltd Company,OTC,Daniel Smith Brokers Ltd,Equity-NY,Derivatives,FxSwaps,ZAR/INR,ZAR,INR,4.4218,5528669991.2,24446825212.4,309605519.51,Sell,15-May-2024,55286699.91,OTC,New,Y,Y,BKUS,Rebalance,13-Feb-2024,13-May-2024,4.4218,4.4217,5528669991.2,24445909239.03,-0.0002,Cash,Y,,,,,,,,,,,,,
FXS1990,Murex,20-Nov-2025,20-Nov-2025,20-Nov-2025,N,CUST001990,Rachel Ryan Mutual Fund,OTC,Ridhi Nayak Finance Company,FixedIncome-HK,Derivatives,FxForwards,CNY/DKK,CNY,DKK,0.9333,4778380477.76,4459697825.51,668973266.89,Sell,22-Feb-2026,47783804.78,OTC,New,Y,N,BKUS,Active,,,,,,,,Physical,Y,0.9168,20-Feb-2026,,,,,,,,,,,
FXS1991,Sophis,21-Nov-2025,21-Nov-2025,21-Nov-2025,Y,CUST001991,Warda Yohannan Finance Company,OTC,Melissa Turner Finance Company,Credit-NY,Derivatives,FxSwaps,EGP/CNY,EGP,CNY,0.1707,748078917.45,127679664.83,15709657.27,Buy,23-Nov-2027,3740394.59,OTC,New,Y,N,BKUS,Diversify,21-Nov-2025,21-Nov-2027,0.1707,0.1925,748078917.45,144015736.17,0.0218,Cash,Y,,,,,,,,,,,,,
FXS1992,Sophis,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,CUST001992,Elizabeth Crawford Brokers Ltd,OTC,Nitesh Kunda Pub Ltd Company,Forex-LON,Derivatives,FxSwaps,VEF/EUR,VEF,EUR,0.0636,7677517499.25,487964512.29,614201399.94,Buy,06-Mar-2026,76775174.99,OTC,New,Y,N,BKUS,Active,04-Dec-2025,04-Mar-2026,0.0636,0.074,7677517499.25,568518280.52,0.0105,Cash,Y,,,,,,,,,,,,,
FXS1993,FusionCap,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,CUST001993,Janice Byrne Pub Ltd Company,OTC,Saksham Mukhopadhyay Banking Ltd,FixedIncome-HK,Derivatives,FxSwaps,ZAR/SGD,ZAR,SGD,0.0668,932473273.71,62258748.83,52218503.33,Buy,26-Dec-2025,4662366.37,OTC,New,Y,N,BKUS,Rebalance,24-Nov-2025,24-Dec-2025,0.0668,0.0734,932473273.71,68456254.88,0.0066,Cash,Y,,,,,,,,,,,,,
FXS1994,FrontArena,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,CUST001994,Howard Booth Finance Company,Broker,Judith Roberts Banking Ltd,Forex-HK,Derivatives,FxSwaps,DKK/GBP,DKK,GBP,0.1337,2974023723.38,397628662.1,446103558.51,Sell,07-Mar-2026,14870118.62,OTC,New,Y,N,BKUS,Active,05-Dec-2025,05-Mar-2026,0.1337,0.1483,2974023723.38,441191022.19,0.0146,Cash,Y,,,,,,,,,,,,,
FXS1995,Murex,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,CUST001995,Alan Hopkins-Conway Pub Ltd Company,OTC,John Garcia Pub Ltd Company,Credit-LON,Derivatives,FxForwards,ZAR/VEF,ZAR,VEF,0.7885,12617159539.32,9949089792.72,706560934.2,Buy,05-May-2026,63085797.7,OTC,New,Y,N,BKUS,Rebalance,,,,,,,,Physical,Y,0.8396,03-May-2026,,,,,,,,,,,
FXS1996,FusionCap,28-Nov-2025,28-Nov-2025,28-Nov-2025,Y,CUST001996,Michael Woodard Finance Company,Broker,Erika Carter Mutual Fund,Equity-HK,Derivatives,FxSwaps,USD/GBP,USD,GBP,0.7162,572711388.32,410169704.49,572711388.32,Buy,30-Dec-2025,5727113.88,OTC,New,Y,N,BKUS,Active,28-Nov-2025,28-Dec-2025,0.7162,0.7453,572711388.32,426841289.69,0.0291,Cash,Y,,,,,,,,,,,,,
FXS1997,Sophis,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,CUST001997,Banjeet Thaman Non-Banking Fin Co,OTC,Bhavini Kibe Finance Company,Forex-HK,Derivatives,FxSwaps,DKK/EGP,DKK,EGP,6.661,4120809454.13,27448585907.32,618121418.12,Sell,19-Dec-2025,41208094.54,OTC,New,Y,N,BKUS,Passive,17-Nov-2025,17-Dec-2025,6.661,7.7264,4120809454.13,31838883907.12,1.0654,Cash,Y,,,,,,,,,,,,,
FXS1998,Summit,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,CUST001998,Devansh Shanker Finance Company,Broker,Cindy Barton Pub Ltd Company,Equity-LON,Derivatives,FxSwaps,SGD/USD,SGD,USD,0.7345,452367885.5,332263704.46,352846950.69,Sell,07-Jun-2026,2261839.43,OTC,New,Y,N,BKUS,Diversify,05-Dec-2025,05-Jun-2026,0.7345,0.7117,452367885.5,321949968.75,-0.0228,Cash,Y,,,,,,,,,,,,,
FXS1999,Murex,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,CUST001999,Suzanne Martin Pub Ltd Company,OTC,Eric Herrera Brokers Ltd,Equity-NY,Derivatives,FxSwaps,ZAR/CAD,ZAR,CAD,0.0693,15347646440.43,1062869287.98,859468200.66,Sell,21-Dec-2025,153476464.4,OTC,New,Y,N,BKUS,Diversify,19-Nov-2025,19-Dec-2025,0.0693,0.0828,15347646440.43,1271394951.4,0.0136,Cash,Y,,,,,,,,,,,,,
FXS2000,Sophis,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,CUST002000,Chad Hughes Banking Ltd,OTC,Patrick McDonald-Moore Pvt Ltd Company,FixedIncome-HK,Derivatives,FxSwaps,SGD/AUD,SGD,AUD,1.1036,964984200.07,1064943760.82,752687676.05,Sell,06-Dec-2027,9649842.0,OTC,New,Y,N,BKUS,Active,04-Dec-2025,04-Dec-2027,1.1036,0.984,964984200.07,949586654.76,-0.1195,Cash,Y,,,,,,,,,,,,,
FXS2001,Summit,02-Dec-2025,02-Dec-2025,02-Dec-2025,Y,CUST002001,Parth Pradhan Pvt Ltd Company,Broker,Morgan Robbins Finance Company,Equity-HK,Derivatives,FxSwaps,VEF/DKK,VEF,DKK,0.4747,12303149302.34,5840115376.04,984251944.19,Sell,04-Mar-2026,123031493.02,OTC,New,Y,N,BKUS,Diversify,02-Dec-2025,02-Mar-2026,0.4747,0.4672,12303149302.34,5748545565.45,-0.0074,Cash,Y,,,,,,,,,,,,,
FXS2002,FusionCap,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,CUST002002,Kristen Everett Brokers Ltd,Broker,Albert Burns Banking Ltd,FixedIncome-NY,Derivatives,FxSwaps,DKK/JPY,DKK,JPY,18.9004,4998109143.63,94466182156.69,749716371.54,Sell,09-Feb-2026,24990545.72,OTC,New,Y,N,BKUS,Diversify,07-Nov-2025,07-Feb-2026,18.9004,19.1082,4998109143.63,95504757445.51,0.2078,Cash,Y,,,,,,,,,,,,,
FXS2003,FusionCap,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,CUST002003,Jared Perez Non-Banking Fin Co,OTC,Nimrat Sharma Non-Banking Fin Co,Equity-NY,Derivatives,FxSwaps,CNY/CAD,CNY,CAD,0.1766,5160876916.36,911237433.36,722522768.29,Buy,20-May-2026,25804384.58,OTC,New,Y,N,BKUS,Rebalance,18-Nov-2025,18-May-2026,0.1766,0.2052,5160876916.36,1059111721.56,0.0287,Cash,Y,,,,,,,,,,,,,
FXS2004,FrontArena,01-Dec-2025,01-Dec-2025,01-Dec-2025,Y,CUST002004,Roger Farmer Pub Ltd Company,Broker,Gautam Agate Pub Ltd Company,Credit-NY,Derivatives,FxSwaps,ZAR/GBP,ZAR,GBP,0.0497,12920437808.14,642768946.27,723544517.26,Buy,03-Jun-2026,129204378.08,OTC,New,Y,N,BKUS,Rebalance,01-Dec-2025,01-Jun-2026,0.0497,0.0574,12920437808.14,741449392.91,0.0076,Cash,Y,,,,,,,,,,,,,
FXS2005,Murex,20-Nov-2025,20-Nov-2025,20-Nov-2025,Y,CUST002005,Harold Ross Finance Company,Broker,Thomas Carr Brokers Ltd,FixedIncome-HK,Derivatives,FxSwaps,USD/GBP,USD,GBP,0.7823,167350885.71,130917657.39,167350885.71,Sell,22-Dec-2025,1673508.86,OTC,New,N,N,BKUS,Active,20-Nov-2025,20-Dec-2025,0.7823,0.7756,167350885.71,129805548.35,-0.0066,Cash,Y,,,,,,,,,,,,,
FXS2006,FusionCap,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,CUST002006,Amber Gough Brokers Ltd,Broker,Brian Johnson Finance Company,Credit-NY,Derivatives,FxOptions,DKK/CNY,DKK,CNY,1.0576,1619802639.41,1713042950.55,242970395.91,Sell,16-Nov-2026,8099013.2,OTC,New,Y,N,BKUS,Active,,,,,,,,Physical,Y,,,Call,1.1935,60453874.952601925,14-Nov-2026,American,,,,,,
FXS2007,Summit,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,CUST002007,Ekaja Dhawan Finance Company,Broker,David Johnson Finance Company,Credit-HK,Derivatives,FxSwaps,EGP/ZAR,EGP,ZAR,0.4062,28233036172.74,11467455433.47,592893759.63,Sell,28-Nov-2026,141165180.86,OTC,New,Y,N,BKUS,Passive,26-Nov-2025,26-Nov-2026,0.4062,0.3485,28233036172.74,9840191976.55,-0.0576,Cash,Y,,,,,,,,,,,,,
FXS2008,Murex,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,CUST002008,Dennis Reed Finance Company,OTC,Brittany Wilcox Non-Banking Fin Co,Credit-LON,Derivatives,FxOptions,SGD/USD,SGD,USD,0.8697,290297381.89,252481113.65,226431957.88,Buy,12-Dec-2025,1451486.91,OTC,New,Y,N,BKUS,Rebalance,,,,,,,,Cash,N,,,Call,0.9542,11694861.908048917,10-Dec-2025,European,,,,,,
FXS2009,Murex,28-Nov-2025,28-Nov-2025,28-Nov-2025,Y,CUST002009,Miss Helen Knowles Pub Ltd Company,Broker,Brenda Jennings Pub Ltd Company,Forex-HK,Derivatives,FxSwaps,CNY/VEF,CNY,VEF,1.8771,6490089123.96,12182501327.84,908612477.35,Sell,30-Dec-2025,32450445.62,OTC,New,Y,N,BKUS,Active,28-Nov-2025,28-Dec-2025,1.8771,1.6041,6490089123.96,10410435608.01,-0.273,Cash,N,,,,,,,,,,,,,
FXS2010,Murex,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,CUST002010,Dylan Gardner Brokers Ltd,OTC,Kim West-White Banking Ltd,Equity-HK,Derivatives,FxOptions,EGP/JPY,EGP,JPY,3.4674,41739143130.06,144727237779.8,876522005.73,Buy,07-Jan-2026,208695715.65,OTC,New,Y,N,BKUS,Diversify,,,,,,,,Cash,Y,,,Call,2.953,1184000374.870876,05-Jan-2026,American,,,,,,
FXS2011,Murex,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,CUST002011,Angel Carroll Pvt Ltd Company,Broker,Pamela Carey Banking Ltd,Credit-NY,Derivatives,FxSwaps,VEF/CNY,VEF,CNY,0.6337,10659886345.0,6754923248.94,852790907.6,Buy,06-Jan-2026,106598863.45,OTC,New,Y,N,BKUS,Rebalance,04-Dec-2025,04-Jan-2026,0.6337,0.5107,10659886345.0,5444403199.12,-0.1229,Cash,Y,,,,,,,,,,,,,
FXS2012,Sophis,01-Dec-2025,01-Dec-2025,01-Dec-2025,Y,CUST002012,Hemangini Palla Pvt Ltd Company,Broker,Bobby Harris Pub Ltd Company,Credit-HK,Derivatives,FxForwards,SGD/CNY,SGD,CNY,4.9686,255690375.85,1270418608.87,199438493.16,Buy,03-Jun-2026,1278451.88,OTC,New,Y,N,BKUS,Passive,,,,,,,,Physical,Y,3.9887,01-Jun-2026,,,,,,,,,,,
FXS2013,Summit,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,CUST002013,Nilima Comar Mutual Fund,Broker,Lydia Cunningham Mutual Fund,Equity-HK,Derivatives,FxSwaps,EGP/ZAR,EGP,ZAR,0.3507,31505124346.46,11048638090.11,661607611.28,Buy,19-Nov-2027,157525621.73,OTC,New,N,N,BKUS,Rebalance,17-Nov-2025,17-Nov-2027,0.3507,0.3361,31505124346.46,10589168059.07,-0.0146,Cash,Y,,,,,,,,,,,,,
FXS2014,Murex,13-Nov-2025,13-Nov-2025,13-Nov-2025,Y,CUST002014,Denise Burns Mutual Fund,OTC,Mr Henry Robinson Pub Ltd Company,Equity-HK,Derivatives,FxSwaps,DKK/EUR,DKK,EUR,0.1405,5333222615.73,749056976.38,799983392.36,Sell,15-Nov-2028,53332226.16,OTC,New,Y,N,BKUS,Diversify,13-Nov-2025,13-Nov-2028,0.1405,0.149,5333222615.73,794868679.1,0.0086,Cash,Y,,,,,,,,,,,,,
FXS2015,FusionCap,14-Oct-2025,14-Oct-2025,14-Oct-2025,Y,CUST002015,Thomas Thomas Mutual Fund,OTC,Urmi Manda Pvt Ltd Company,FixedIncome-HK,Derivatives,FxSwaps,ZAR/CAD,ZAR,CAD,0.0659,14682081536.43,967813081.07,822196566.04,Buy,16-Jan-2026,73410407.68,OTC,New,Y,N,BKUS,Diversify,14-Oct-2025,14-Jan-2026,0.0659,0.0675,14682081536.43,991124477.73,0.0016,Cash,N,,,,,,,,,,,,,
FXS2016,FrontArena,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,CUST002016,Terry Sexton Mutual Fund,OTC,Jayne Martin-Lewis Pub Ltd Company,Equity-HK,Derivatives,FxSwaps,EGP/JPY,EGP,JPY,3.1668,22149842038.78,70144032951.37,465146682.81,Buy,29-Nov-2027,221498420.39,OTC,New,Y,N,BKUS,Rebalance,27-Nov-2025,27-Nov-2027,3.1668,2.7402,22149842038.78,60695770968.56,-0.4266,Cash,Y,,,,,,,,,,,,,
FXS2017,Sophis,06-May-2025,06-May-2025,06-May-2025,Y,CUST002017,Lauren Lewis Pub Ltd Company,OTC,Tony Miller Pub Ltd Company,FixedIncome-NY,Derivatives,FxFutures,EGP/EUR,EGP,EUR,0.0215,29973188938.68,644113875.38,629436967.71,Buy,08-Aug-2025,149865944.69,MTF,New,N,Y,BKUS,Active,,,,,,,,Physical,Y,,,,,,,,EURUSD-H26-CME,100000.0,0.0181,06-Aug-2025,17.0,1070501037.32
FXS2018,FusionCap,05-Nov-2025,05-Nov-2025,05-Nov-2025,Y,CUST002018,Christopher Rodriguez Mutual Fund,Broker,Katie Foster-Ward Non-Banking Fin Co,FixedIncome-LON,Derivatives,FxForwards,ZAR/GBP,ZAR,GBP,0.0401,10637902384.81,426897406.98,595722533.55,Buy,07-Nov-2028,106379023.85,OTC,New,N,N,BKUS,Passive,,,,,,,,Physical,N,0.0333,05-Nov-2028,,,,,,,,,,,
FXS2019,Sophis,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,CUST002019,Joseph Taylor Pub Ltd Company,Broker,Carolyn Knight Finance Company,Credit-LON,Derivatives,FxSwaps,DKK/EUR,DKK,EUR,0.1431,3898174481.92,557990673.49,584726172.29,Buy,12-Nov-2028,38981744.82,OTC,New,Y,N,BKUS,Diversify,10-Nov-2025,10-Nov-2028,0.1431,0.1445,3898174481.92,563307681.19,0.0014,Cash,Y,,,,,,,,,,,,,
FXS2020,Murex,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,CUST002020,Gerald Harris Banking Ltd,OTC,Nicole Young Brokers Ltd,Forex-HK,Derivatives,FxForwards,EGP/SGD,EGP,SGD,0.0231,34858039463.28,805219285.29,732018828.73,Sell,05-Nov-2026,174290197.32,OTC,New,Y,N,BKUS,Passive,,,,,,,,Physical,Y,0.0211,03-Nov-2026,,,,,,,,,,,
FXS2021,FusionCap,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,CUST002021,Brittany Koch Pub Ltd Company,OTC,Alicia Gillespie Brokers Ltd,FixedIncome-HK,Derivatives,FxSwaps,DKK/CAD,DKK,CAD,0.1939,438342941.32,84997587.58,65751441.2,Sell,19-May-2026,2191714.71,OTC,New,N,N,BKUS,Rebalance,17-Nov-2025,17-May-2026,0.1939,0.172,438342941.32,75380848.17,-0.0219,Cash,Y,,,,,,,,,,,,,
FXS2022,FrontArena,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,CUST002022,Neelima Jani Mutual Fund,OTC,Yamini Mammen Pvt Ltd Company,FixedIncome-LON,Derivatives,FxSwaps,SGD/CNY,SGD,CNY,5.1753,1087107391.73,5626107872.02,847943765.55,Buy,05-May-2026,10871073.92,OTC,New,N,N,BKUS,Active,03-Nov-2025,03-May-2026,5.1753,4.182,1087107391.73,4546263902.44,-0.9933,Cash,Y,,,,,,,,,,,,,
FXS2023,Sophis,22-Feb-2023,22-Feb-2023,22-Feb-2023,Y,CUST002023,Nicole Martin Non-Banking Fin Co,OTC,George Biswas Pvt Ltd Company,Equity-NY,Derivatives,FxSwaps,VEF/ZAR,VEF,ZAR,1.6301,3614960791.16,5892882078.2,289196863.29,Sell,24-Aug-2023,36149607.91,OTC,New,Y,Y,BKUS,Diversify,22-Feb-2023,22-Aug-2023,1.6301,1.7722,3614960791.16,6406334688.83,0.142,Cash,Y,,,,,,,,,,,,,
FXS2024,Sophis,28-Nov-2025,28-Nov-2025,28-Nov-2025,Y,CUST002024,Kristina Santiago Mutual Fund,OTC,Logan Bakshi Brokers Ltd,Credit-NY,Derivatives,FxSwaps,CNY/DKK,CNY,DKK,0.9414,1836955660.46,1729382979.16,257173792.47,Sell,30-May-2026,9184778.3,OTC,New,Y,N,BKUS,Diversify,28-Nov-2025,28-May-2026,0.9414,1.0855,1836955660.46,1994061370.52,0.1441,Cash,Y,,,,,,,,,,,,,
FXS2025,FrontArena,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,CUST002025,Gautami Kibe Brokers Ltd,Broker,Samantha Sims Finance Company,FixedIncome-LON,Derivatives,FxForwards,ZAR/SGD,ZAR,SGD,0.0777,4889523255.78,379988636.64,273813302.32,Buy,06-Dec-2028,48895232.56,OTC,New,Y,N,BKUS,Passive,,,,,,,,Physical,Y,0.0815,04-Dec-2028,,,,,,,,,,,
FXS2026,FusionCap,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,CUST002026,Yolanda Hodges Finance Company,OTC,Paige Bass Brokers Ltd,Forex-LON,Derivatives,FxOptions,CNY/ZAR,CNY,ZAR,2.1399,5261208608.99,11258504828.42,736569205.26,Sell,21-Nov-2028,26306043.04,OTC,Amended,Y,N,BKUS,Diversify,,,,,,,,Physical,Y,,,Call,1.7944,239326170.6892794,19-Nov-2028,American,,,,,,
FXS2027,Murex,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,CUST002027,Carly Webster-Ashton Pub Ltd Company,Broker,Tammy Thompson Brokers Ltd,Forex-NY,Derivatives,FxSwaps,EGP/CNY,EGP,CNY,0.149,15287263742.61,2277629825.68,321032538.59,Sell,05-Jan-2026,76436318.71,OTC,New,Y,N,BKUS,Rebalance,03-Dec-2025,03-Jan-2026,0.149,0.1641,15287263742.61,2509141656.62,0.0151,Cash,N,,,,,,,,,,,,,
